Time(s)	s(a)_(kPa)	s(r)_(kPa)	s'(a)(kPa)	s'(r)(kPa)	Pore_(kPa)	p____(kPa)	q____(kPa)	p'___(kPa)	e(a)_(%)_	e(r)_(%)_	e(v)_(%)_	eLDT1(%)_	eLDT2(%)_	AvLDT(%)_	ClipGauge(%)	(s'a-s'r)/2	Nc	DA	
314.007	240.477832	240.495279	40.958056	40.975503	199.519775	240.489463	-0.017447	40.969688	0.002369	0.028882	0.060132	0.000210	0.000078	0.000144	-0.000940	-0.008723	-1.000000	0.000000	
315.007	240.743256	240.597861	41.183483	41.038088	199.559773	240.646326	0.145395	41.086553	0.001223	0.030326	0.061875	-0.000758	0.000207	-0.000276	-0.001546	0.072698	-1.000000	0.000000	
316.007	240.852377	240.697287	41.240115	41.085026	199.612261	240.748984	0.155089	41.136722	0.000382	0.030682	0.061746	-0.000816	0.000174	-0.000321	-0.001243	0.077545	-1.000000	0.000000	
317.008	240.736283	240.687818	41.213956	41.165492	199.522327	240.703973	0.048465	41.181647	0.001147	0.029912	0.060971	0.000012	0.000076	0.000044	-0.000940	0.024232	-1.000000	0.000000	
318.008	241.125503	240.774619	41.590136	41.239252	199.535367	240.891580	0.350884	41.356213	0.002063	0.029906	0.061875	0.000513	-0.000015	0.000249	-0.000212	0.175442	-1.000000	0.000000	
319.008	241.211858	240.880358	41.655688	41.324188	199.556170	240.990858	0.331500	41.434688	0.001758	0.030155	0.062069	0.000198	0.000033	0.000116	-0.000000	0.165750	-1.000000	0.000000	
320.009	241.439858	240.926126	41.891564	41.377832	199.548294	241.097370	0.513732	41.549076	0.001299	0.030578	0.062456	-0.000712	0.000234	-0.000239	0.000061	0.256866	-1.000000	0.000000	
321.009	241.383204	241.012926	41.826340	41.456062	199.556864	241.136352	0.370278	41.579488	0.001452	0.030986	0.063424	-0.000478	0.000118	-0.000180	0.000061	0.185139	-1.000000	0.000000	
322.018	241.281270	241.060272	41.750820	41.529822	199.530450	241.133938	0.220998	41.603488	0.002827	0.029685	0.062198	0.000198	-0.000003	0.000098	-0.001061	0.110499	-1.000000	0.000000	
323.011	241.254317	241.093414	41.773426	41.612523	199.480891	241.147048	0.160902	41.666157	0.003439	0.029864	0.063166	0.000315	-0.000038	0.000139	-0.000000	0.080451	-1.000000	0.000000	
324.011	241.429438	241.175480	41.891068	41.637110	199.538370	241.260133	0.253958	41.721763	0.002063	0.030583	0.063230	-0.000315	0.000141	-0.000087	-0.000212	0.126979	-1.000000	0.000000	
325.011	241.473417	241.297001	41.867169	41.690754	199.606248	241.355807	0.176416	41.749559	0.001986	0.031171	0.064328	-0.000607	0.000237	-0.000185	-0.000667	0.088208	-1.000000	0.000000	
326.012	241.507419	241.334878	41.928114	41.755573	199.579305	241.392392	0.172541	41.813087	0.000917	0.031964	0.064844	-0.000397	0.000232	-0.000082	-0.000697	0.086271	-1.000000	0.000000	
327.012	241.395210	241.393271	41.862564	41.860626	199.532645	241.393917	0.001939	41.861272	0.003362	0.029967	0.063295	0.000315	-0.000003	0.000156	-0.000788	0.000969	-1.000000	0.000000	
328.012	241.438864	241.473759	41.935253	41.970148	199.503611	241.462127	-0.034895	41.958517	0.003133	0.030985	0.065102	0.000420	-0.000043	0.000189	-0.000940	-0.017448	-1.000000	0.000000	
329.013	242.059704	241.590545	42.457188	41.988030	199.602516	241.746932	0.469158	42.144416	0.001758	0.032092	0.065941	-0.000082	0.000101	0.000010	-0.001000	0.234579	-1.000000	0.000000	
330.013	242.212100	241.636313	42.612990	42.037203	199.599110	241.828242	0.575787	42.229132	0.001987	0.032235	0.066458	-0.000921	0.000250	-0.000336	-0.001273	0.287893	-1.000000	0.000000	
331.013	242.191055	241.719957	42.606648	42.135550	199.584407	241.876990	0.471098	42.292583	0.002293	0.032179	0.066651	-0.000513	0.000156	-0.000179	-0.001000	0.235549	-1.000000	0.000000	
332.017	242.091504	241.748365	42.543508	42.200370	199.547995	241.862745	0.343139	42.314749	0.003897	0.031248	0.066393	-0.000012	0.000005	-0.000003	0.001000	0.171569	-1.000000	0.000000	
333.018	242.037818	241.805180	42.535825	42.303187	199.501993	241.882726	0.232638	42.380733	0.003210	0.031495	0.066199	0.000408	-0.000045	0.000182	0.000788	0.116319	-1.000000	0.000000	
334.018	242.268174	241.874620	42.772735	42.379182	199.495438	242.005805	0.393553	42.510367	0.002827	0.032493	0.067813	-0.000502	0.000126	-0.000188	0.000273	0.196777	-1.000000	0.000000	
335.015	242.346191	241.991407	42.722791	42.368006	199.623400	242.109668	0.354784	42.486268	0.001834	0.033151	0.068136	-0.000548	0.000257	-0.000146	-0.000606	0.177392	-1.000000	0.000000	
336.015	242.263193	242.057691	42.638328	42.432826	199.624865	242.126192	0.205502	42.501327	0.002216	0.032734	0.067684	-0.000117	0.000081	-0.000018	-0.000394	0.102751	-1.000000	0.000000	
337.016	242.345930	242.111350	42.812692	42.578111	199.533238	242.189543	0.234581	42.656305	0.003439	0.032413	0.068265	0.000362	0.000013	0.000187	0.000243	0.117290	-1.000000	0.000000	
338.019	242.159369	242.130288	42.645190	42.616109	199.514179	242.139982	0.029081	42.625803	0.002216	0.033218	0.068652	0.000292	0.000003	0.000147	0.000849	0.014540	-1.000000	0.000000	
339.019	242.872510	242.224980	43.290461	42.642931	199.582049	242.440823	0.647530	42.858774	0.002369	0.033206	0.068781	-0.000362	0.000126	-0.000118	0.000243	0.323765	-1.000000	0.000000	
340.019	243.019512	242.294420	43.412726	42.687634	199.606786	242.536117	0.725092	42.929331	0.001299	0.034096	0.069491	-0.000956	0.000277	-0.000340	-0.000333	0.362546	-1.000000	0.000000	
341.020	242.950165	242.343344	43.359274	42.752454	199.590891	242.545618	0.606821	42.954727	0.002980	0.033481	0.069943	-0.000163	0.000065	-0.000049	0.000424	0.303410	-1.000000	0.000000	
342.017	242.812468	242.385955	43.286254	42.859741	199.526214	242.528126	0.426512	43.001912	0.003362	0.032677	0.068717	0.000187	-0.000035	0.000076	0.000758	0.213256	-1.000000	0.000000	
343.020	242.933399	242.450661	43.384947	42.902209	199.548452	242.611574	0.482738	43.063122	0.003362	0.033000	0.069362	0.000012	0.000020	0.000016	0.000394	0.241369	-1.000000	0.000000	
344.020	243.015613	242.540619	43.421907	42.946912	199.593706	242.698950	0.474995	43.105244	0.001987	0.034268	0.070524	-0.000560	0.000186	-0.000187	-0.000212	0.237497	-1.000000	0.000000	
345.021	243.083119	242.610059	43.482557	43.009497	199.600562	242.767746	0.473060	43.167183	0.001681	0.034680	0.071040	-0.000490	0.000214	-0.000138	-0.000576	0.236530	-1.000000	0.000000	
346.021	242.954031	242.657405	43.391059	43.094433	199.562972	242.756280	0.296626	43.193308	0.003133	0.033663	0.070459	0.000163	0.000101	0.000132	-0.000091	0.148313	-1.000000	0.000000	
347.021	242.980594	242.736315	43.443764	43.199485	199.536830	242.817741	0.244279	43.280912	0.003133	0.033502	0.070137	0.000537	0.000010	0.000273	0.000061	0.122140	-1.000000	0.000000	
348.022	242.936236	242.794708	43.383481	43.241953	199.552755	242.841884	0.141528	43.289129	0.002140	0.033998	0.070137	0.000385	0.000081	0.000233	-0.000061	0.070764	-1.000000	0.000000	
349.022	243.252807	242.894134	43.643094	43.284421	199.609713	243.013692	0.358673	43.403979	0.002445	0.034685	0.071815	-0.000688	0.000171	-0.000258	-0.000728	0.179336	-1.000000	0.000000	
350.022	243.288434	242.958840	43.663189	43.333595	199.625245	243.068705	0.329594	43.443459	0.002063	0.035198	0.072460	-0.000758	0.000192	-0.000283	-0.000758	0.164797	-1.000000	0.000000	
351.007	243.131980	243.015655	43.528150	43.411825	199.603830	243.054430	0.116325	43.450600	0.003515	0.034053	0.071621	0.000035	0.000088	0.000062	-0.001122	0.058162	-1.000000	0.000000	
352.017	243.047083	243.039328	43.495575	43.487820	199.551508	243.041913	0.007755	43.490405	0.003897	0.033797	0.071492	0.000478	-0.000060	0.000209	0.000728	0.003877	-1.000000	0.000000	
353.022	243.164230	243.154536	43.577980	43.568286	199.586250	243.157767	0.009694	43.571517	0.002980	0.034869	0.072718	0.000128	0.000063	0.000096	-0.000728	0.004847	-1.000000	0.000000	
354.007	243.759086	243.223977	44.114572	43.579462	199.644515	243.402347	0.535110	43.757832	0.002369	0.035530	0.073428	-0.000712	0.000212	-0.000250	-0.001122	0.267555	-1.000000	0.000000	
355.009	243.895083	243.307621	44.242919	43.655457	199.652164	243.503442	0.587462	43.851278	0.002063	0.035941	0.073945	-0.000502	0.000189	-0.000156	-0.001304	0.293731	-1.000000	0.000000	
356.008	243.765821	243.389687	44.129938	43.753804	199.635883	243.515065	0.376133	43.879182	0.002293	0.036278	0.074849	0.000280	0.000023	0.000151	-0.001122	0.188067	-1.000000	0.000000	
357.008	243.666505	243.408650	44.067538	43.809683	199.598967	243.494602	0.257855	43.895635	0.004432	0.034337	0.073106	0.000175	-0.000023	0.000076	-0.000758	0.128927	-1.000000	0.000000	
358.007	243.856878	243.474934	44.258682	43.876738	199.598196	243.602249	0.381944	44.004053	0.003515	0.035505	0.074526	-0.000152	0.000055	-0.000048	-0.000637	0.190972	-1.000000	0.000000	
359.010	243.952798	243.572782	44.270164	43.890149	199.682634	243.699454	0.380016	44.016821	0.002140	0.036871	0.075881	-0.000490	0.000212	-0.000139	-0.000455	0.190008	-1.000000	0.000000	
360.011	244.005639	243.646957	44.311415	43.952733	199.694224	243.766518	0.358682	44.072294	0.003668	0.035978	0.075623	-0.000642	0.000176	-0.000233	-0.001182	0.179341	-1.000000	0.000000	
361.011	243.911364	243.711663	44.250780	44.051080	199.660583	243.778230	0.199700	44.117647	0.002980	0.036386	0.075752	-0.000140	0.000081	-0.000030	-0.000909	0.099850	-1.000000	0.000000	
362.018	243.834126	243.752696	44.208505	44.127076	199.625621	243.779839	0.081429	44.154219	0.003821	0.035094	0.074009	0.000373	-0.000053	0.000160	0.000273	0.040715	-1.000000	0.000000	
363.018	243.918852	243.831606	44.252319	44.165073	199.666533	243.860688	0.087246	44.194155	0.003286	0.035168	0.073622	0.000023	0.000023	0.000023	0.000243	0.043623	-1.000000	0.000000	
364.018	244.127577	243.927876	44.451945	44.252244	199.675632	243.994443	0.199701	44.318811	0.002368	0.036595	0.075559	-0.000688	0.000239	-0.000224	-0.000121	0.099850	-1.000000	0.000000	
365.013	244.156617	243.970487	44.512135	44.326005	199.644483	244.032531	0.186130	44.388048	0.001910	0.036889	0.075688	-0.000443	0.000166	-0.000139	-0.001152	0.093065	-1.000000	0.000000	
366.014	244.572158	244.052553	44.935016	44.415411	199.637143	244.225755	0.519605	44.588613	0.003210	0.036078	0.075365	0.000117	0.000063	0.000090	-0.000819	0.259802	-1.000000	0.000000	
367.014	244.462455	244.099899	44.865138	44.502582	199.597317	244.220751	0.362556	44.623434	0.004126	0.035490	0.075107	0.000292	-0.000038	0.000127	-0.000364	0.181278	-1.000000	0.000000	
368.020	244.597824	244.169340	44.957888	44.529404	199.639936	244.312168	0.428484	44.672232	0.003210	0.036562	0.076333	-0.000222	0.000154	-0.000034	0.000394	0.214242	-1.000000	0.000000	
369.020	244.748703	244.238780	45.101911	44.591988	199.646792	244.408755	0.509923	44.761963	0.002903	0.037264	0.077430	-0.000793	0.000242	-0.000276	0.000091	0.254961	-1.000000	0.000000	
370.020	244.720161	244.338207	45.063349	44.681395	199.656812	244.465525	0.381954	44.808713	0.003974	0.036858	0.077689	-0.000338	0.000098	-0.000120	0.000576	0.190977	-1.000000	0.000000	
371.021	244.626511	244.349254	45.019000	44.741744	199.607510	244.441673	0.277257	44.834163	0.003592	0.036919	0.077430	0.000245	0.000003	0.000124	0.000849	0.138628	-1.000000	0.000000	
372.017	244.621686	244.429742	44.994037	44.802093	199.627649	244.493723	0.191944	44.866074	0.004890	0.036173	0.077237	0.000303	-0.000018	0.000143	0.001061	0.095972	-1.000000	0.000000	
373.021	244.700735	244.516543	45.064516	44.880324	199.636219	244.577940	0.184193	44.941721	0.003515	0.037216	0.077947	-0.000338	0.000149	-0.000095	0.000849	0.092096	-1.000000	0.000000	
374.021	244.916274	244.625438	45.238214	44.947378	199.678060	244.722383	0.290836	45.044324	0.002827	0.038141	0.079109	-0.000758	0.000219	-0.000269	0.000303	0.145418	-1.000000	0.000000	
375.022	244.872130	244.674362	45.178674	44.980906	199.693456	244.740285	0.197768	45.046828	0.002675	0.038056	0.078786	-0.000140	0.000144	0.000002	0.000273	0.098884	-1.000000	0.000000	
376.022	244.787315	244.748537	45.111325	45.072547	199.675990	244.761463	0.038778	45.085473	0.004050	0.037562	0.079173	0.000292	-0.000010	0.000141	0.000697	0.019389	-1.000000	0.000000	
377.022	244.818429	244.799039	45.199224	45.179835	199.619205	244.805502	0.019389	45.186298	0.003210	0.038466	0.080142	0.000292	-0.000098	0.000097	0.000758	0.009695	-1.000000	0.000000	
378.022	245.430903	244.876371	45.747778	45.193246	199.683125	245.061215	0.554532	45.378090	0.003210	0.038627	0.080464	-0.000572	0.000159	-0.000206	0.000606	0.277266	-1.000000	0.000000	
379.007	245.570918	244.967906	45.854372	45.251360	199.716546	245.168910	0.603012	45.452364	0.002522	0.039197	0.080916	-0.000595	0.000245	-0.000175	0.000273	0.301506	-1.000000	0.000000	
380.007	245.449665	245.065754	45.704560	45.320650	199.745105	245.193724	0.383911	45.448620	0.003057	0.039123	0.081304	0.000082	0.000126	0.000104	0.000182	0.191955	-1.000000	0.000000	
381.007	245.456601	245.086271	45.816201	45.445871	199.640400	245.209714	0.370330	45.569314	0.004126	0.038072	0.080271	0.000502	-0.000070	0.000216	0.000515	0.185165	-1.000000	0.000000	
382.019	245.466431	245.162024	45.833031	45.528624	199.633400	245.263493	0.304407	45.630093	0.004967	0.037910	0.080787	0.000117	0.000018	0.000067	0.001182	0.152203	-1.000000	0.000000	
383.007	245.698077	245.259872	46.011532	45.573327	199.686545	245.405940	0.438205	45.719396	0.003057	0.039543	0.082143	-0.000350	0.000217	-0.000067	-0.000030	0.219102	-1.000000	0.000000	
384.007	245.735548	245.341938	46.013875	45.620266	199.721673	245.473142	0.393610	45.751469	0.002904	0.039684	0.082272	-0.000525	0.000265	-0.000130	-0.000243	0.196805	-1.000000	0.000000	
385.008	245.574203	245.386128	45.893277	45.705202	199.680926	245.448819	0.188075	45.767893	0.004814	0.038471	0.081755	0.000070	0.000025	0.000048	0.000303	0.094037	-1.000000	0.000000	
386.008	245.571858	245.430317	45.940619	45.799078	199.631239	245.477498	0.141541	45.846259	0.004508	0.038494	0.081497	0.000408	-0.000088	0.000160	0.000061	0.070771	-1.000000	0.000000	
387.008	245.629847	245.532900	45.931788	45.834841	199.698059	245.565216	0.096947	45.867156	0.004279	0.039190	0.082659	0.000245	0.000068	0.000157	0.000333	0.048474	-1.000000	0.000000	
388.009	245.706775	245.586558	46.010936	45.890720	199.695839	245.626630	0.120216	45.930792	0.003592	0.039857	0.083305	-0.000583	0.000159	-0.000212	-0.000152	0.060108	-1.000000	0.000000	
389.022	245.890254	245.657577	46.201627	45.968950	199.688627	245.735136	0.232677	46.046509	0.003897	0.039897	0.083692	-0.000805	0.000237	-0.000284	0.000455	0.116338	-1.000000	0.000000	
390.007	246.390635	245.733330	46.677663	46.020359	199.712972	245.952432	0.657304	46.239460	0.004508	0.039334	0.083176	-0.000117	0.000101	-0.000008	0.000061	0.328652	-1.000000	0.000000	
391.007	246.195300	245.807506	46.537792	46.149998	199.657508	245.936770	0.387795	46.279263	0.004279	0.039900	0.084079	0.000327	-0.000060	0.000133	0.000909	0.193897	-1.000000	0.000000	
392.010	246.241649	245.842226	46.605300	46.205877	199.636349	245.975367	0.399423	46.339018	0.005654	0.039180	0.084015	-0.000035	-0.000010	-0.000023	0.001334	0.199711	-1.000000	0.000000	
393.010	246.392812	245.927448	46.686887	46.221523	199.705925	246.082570	0.465364	46.376644	0.003515	0.040992	0.085500	-0.000548	0.000171	-0.000188	-0.000364	0.232682	-1.000000	0.000000	
394.011	246.454401	246.014249	46.748846	46.308694	199.705555	246.160966	0.440152	46.455411	0.004738	0.040446	0.085629	-0.000747	0.000156	-0.000295	-0.000030	0.220076	-1.000000	0.000000	
395.011	246.400465	246.080533	46.731443	46.411511	199.669022	246.187177	0.319931	46.518155	0.005654	0.040052	0.085758	-0.000280	0.000108	-0.000086	0.000152	0.159966	-1.000000	0.000000	
396.011	246.331791	246.101050	46.707072	46.476331	199.624719	246.177963	0.230741	46.553245	0.004738	0.040575	0.085887	0.000350	0.000003	0.000176	0.000728	0.115370	-1.000000	0.000000	
397.012	246.382697	246.175225	46.746387	46.538915	199.636310	246.244382	0.207472	46.608073	0.005043	0.040357	0.085758	0.000093	-0.000018	0.000038	0.002062	0.103736	-1.000000	0.000000	
398.012	246.612630	246.263604	46.943820	46.594794	199.668810	246.379946	0.349026	46.711136	0.004508	0.041432	0.087372	-0.000408	0.000139	-0.000135	0.001667	0.174513	-1.000000	0.000000	
399.014	246.723829	246.370921	46.970054	46.617146	199.753775	246.488557	0.352908	46.734782	0.003821	0.042066	0.087953	-0.000828	0.000227	-0.000301	0.000424	0.176454	-1.000000	0.000000	
400.014	246.614561	246.399329	46.924020	46.708787	199.690541	246.471073	0.215233	46.780532	0.004432	0.041470	0.087372	0.000023	0.000063	0.000043	0.000303	0.107616	-1.000000	0.000000	
401.014	246.397837	246.448253	46.752249	46.802664	199.645589	246.431447	-0.050415	46.785859	0.003897	0.041899	0.087695	0.000467	-0.000043	0.000212	0.000667	-0.025208	-1.000000	0.000000	
402.015	246.418576	246.527162	46.707489	46.816075	199.711087	246.490967	-0.108586	46.779880	0.004356	0.041444	0.087243	-0.000128	0.000045	-0.000042	-0.000000	-0.054293	-1.000000	0.000000	
403.015	246.738357	246.629770	47.000658	46.892070	199.737699	246.665965	0.108587	46.928266	0.004203	0.042198	0.088598	-0.000642	0.000219	-0.000211	-0.000121	0.054294	-1.000000	0.000000	
404.015	246.865656	246.700838	47.099357	46.934538	199.766299	246.755777	0.164818	46.989478	0.005120	0.041610	0.088340	-0.000688	0.000247	-0.000221	-0.000091	0.082409	-1.000000	0.000000	
405.016	247.233163	246.738714	47.527333	47.032885	199.705829	246.903530	0.494448	47.197701	0.005960	0.040932	0.087824	0.000175	0.000020	0.000098	-0.000243	0.247224	-1.000000	0.000000	
406.016	247.110600	246.782904	47.441047	47.113351	199.669553	246.892136	0.327696	47.222583	0.006036	0.041378	0.088792	0.000420	0.000003	0.000211	0.000152	0.163848	-1.000000	0.000000	
407.016	247.289130	246.858657	47.597468	47.166995	199.691662	247.002148	0.430473	47.310486	0.005043	0.042359	0.089760	-0.000070	0.000081	0.000005	-0.000455	0.215237	-1.000000	0.000000	
408.016	247.517170	246.972287	47.758816	47.213933	199.758354	247.153915	0.544883	47.395560	0.004738	0.042770	0.090277	-0.000712	0.000229	-0.000241	-0.001000	0.272441	-1.000000	0.000000	
409.014	247.402854	247.022789	47.678933	47.298869	199.723920	247.149477	0.380064	47.425557	0.003897	0.043287	0.090471	-0.000327	0.000184	-0.000071	-0.000091	0.190032	-1.000000	0.000000	
410.017	247.369654	247.100121	47.657809	47.388275	199.711846	247.189965	0.269533	47.478120	0.004203	0.042876	0.089954	0.000338	-0.000000	0.000169	-0.000273	0.134767	-1.000000	0.000000	
411.018	247.258352	247.145888	47.587910	47.475446	199.670442	247.183376	0.112463	47.512934	0.007106	0.041263	0.089631	0.000502	-0.000060	0.000221	-0.000546	0.056232	-1.000000	0.000000	
412.018	247.518410	247.272144	47.811119	47.564853	199.707291	247.354233	0.246266	47.646941	0.004356	0.043316	0.090987	-0.000093	0.000111	0.000009	-0.001061	0.123133	-1.000000	0.000000	
413.018	247.589479	247.300552	47.876132	47.587204	199.713347	247.396861	0.288927	47.683513	0.004432	0.043439	0.091310	-0.000828	0.000204	-0.000312	-0.001061	0.144464	-1.000000	0.000000	
414.018	247.563047	247.365258	47.845343	47.647554	199.717704	247.431187	0.197789	47.713483	0.004585	0.043427	0.091439	-0.000233	0.000171	-0.000031	-0.001273	0.098895	-1.000000	0.000000	
415.018	247.425590	247.423651	47.705372	47.703432	199.720218	247.424297	0.001939	47.704079	0.006419	0.042349	0.091116	0.000268	-0.000033	0.000118	-0.000667	0.000970	-1.000000	0.000000	
416.019	247.440963	247.483622	47.781472	47.824131	199.659491	247.469402	-0.042659	47.809911	0.006724	0.042261	0.091245	0.000420	-0.000000	0.000210	0.000212	-0.021330	-1.000000	0.000000	
417.019	248.104083	247.594096	48.363175	47.853188	199.740908	247.764092	0.509987	48.023184	0.005425	0.043588	0.092601	-0.000385	0.000093	-0.000146	-0.001334	0.254994	-1.000000	0.000000	
418.019	248.252449	247.674584	48.482462	47.904597	199.769987	247.867206	0.577866	48.097219	0.004738	0.044384	0.093505	-0.000572	0.000181	-0.000195	-0.000485	0.288933	-1.000000	0.000000	
419.013	248.221556	247.682475	48.499557	47.960476	199.721999	247.862168	0.539082	48.140169	0.004890	0.044275	0.093440	-0.000583	0.000174	-0.000205	0.000424	0.269541	-1.000000	0.000000	
420.013	248.061278	247.721929	48.373584	48.034236	199.687694	247.835046	0.339348	48.147352	0.004967	0.044043	0.093053	0.000327	0.000003	0.000165	0.000424	0.169674	-1.000000	0.000000	
421.019	248.122684	247.843450	48.431933	48.152699	199.690751	247.936528	0.279234	48.245777	0.005884	0.043746	0.093376	0.000397	-0.000078	0.000159	-0.000182	0.139617	-1.000000	0.000000	
422.022	248.331116	247.898687	48.607480	48.175051	199.723636	248.042830	0.432429	48.319194	0.004967	0.044301	0.093569	-0.000268	0.000139	-0.000065	0.000394	0.216214	-1.000000	0.000000	
423.020	248.155866	247.969706	48.392503	48.206343	199.763363	248.031759	0.186160	48.268396	0.004431	0.044892	0.094215	-0.000712	0.000229	-0.000241	-0.000849	0.093080	-1.000000	0.000000	
424.020	248.358386	248.042303	48.609597	48.293514	199.748789	248.147664	0.316083	48.398875	0.004890	0.044662	0.094215	-0.000315	0.000133	-0.000091	-0.000819	0.158041	-1.000000	0.000000	
425.021	248.236972	248.132260	48.501043	48.396331	199.735929	248.167164	0.104712	48.431235	0.006419	0.043511	0.093440	0.000397	-0.000008	0.000195	-0.000455	0.052356	-1.000000	0.000000	
426.021	248.243646	248.136995	48.561097	48.454445	199.682549	248.172545	0.106651	48.489996	0.006342	0.043549	0.093440	0.000128	-0.000050	0.000039	-0.000182	0.053326	-1.000000	0.000000	
427.021	248.446122	248.252203	48.708714	48.514795	199.737408	248.316843	0.193919	48.579434	0.003897	0.045546	0.094990	-0.000408	0.000217	-0.000096	-0.000485	0.096960	-1.000000	0.000000	
428.022	248.579596	248.346894	48.794435	48.561733	199.785161	248.424462	0.232702	48.639300	0.004661	0.045229	0.095119	-0.000782	0.000154	-0.000314	-0.000576	0.116351	-1.000000	0.000000	
429.015	248.644979	248.383193	48.872692	48.610906	199.772286	248.470455	0.261786	48.698168	0.005960	0.044579	0.095119	-0.000210	0.000068	-0.000071	-0.001122	0.130893	-1.000000	0.000000	
430.015	248.838841	248.425804	49.135702	48.722664	199.703140	248.563483	0.413037	48.860343	0.006571	0.044274	0.095119	0.000327	-0.000020	0.000153	-0.000546	0.206519	-1.000000	0.000000	
431.007	248.874690	248.481041	49.161017	48.767368	199.713673	248.612257	0.393649	48.898584	0.006419	0.044673	0.095764	0.000163	-0.000065	0.000049	0.000424	0.196825	-1.000000	0.000000	
432.008	249.010072	248.550482	49.264955	48.805365	199.745116	248.703678	0.459590	48.958562	0.005654	0.045733	0.097120	-0.000537	0.000136	-0.000200	-0.000030	0.229795	-1.000000	0.000000	
433.017	249.310002	248.672002	49.512655	48.874655	199.797347	248.884669	0.638000	49.087322	0.005807	0.046012	0.097830	-0.000513	0.000192	-0.000161	-0.000576	0.319000	-1.000000	0.000000	
434.008	249.079047	248.706723	49.325210	48.952886	199.753837	248.830831	0.372324	49.076994	0.006113	0.045439	0.096991	0.000082	0.000018	0.000050	0.000333	0.186162	-1.000000	0.000000	
435.008	248.945055	248.741443	49.243669	49.040057	199.701386	248.809314	0.203612	49.107927	0.007106	0.044749	0.096604	0.000175	-0.000083	0.000046	0.000182	0.101806	-1.000000	0.000000	
436.008	249.029157	248.806149	49.325650	49.102641	199.703508	248.880485	0.223008	49.176977	0.005884	0.045844	0.097572	0.000245	0.000070	0.000158	0.000152	0.111504	-1.000000	0.000000	
437.009	249.232449	248.900841	49.465542	49.133933	199.766907	249.011377	0.331609	49.244470	0.004585	0.046591	0.097766	-0.000665	0.000116	-0.000275	-0.000273	0.165804	-1.000000	0.000000	
438.018	249.359387	248.998689	49.546040	49.185342	199.813347	249.118922	0.360698	49.305575	0.004890	0.046761	0.098412	-0.000642	0.000159	-0.000241	-0.000606	0.180349	-1.000000	0.000000	
439.014	249.723034	249.036565	49.956746	49.270278	199.766287	249.265388	0.686468	49.499101	0.006877	0.045154	0.097185	-0.000012	0.000098	0.000043	-0.000546	0.343234	-1.000000	0.000000	
440.010	249.677398	249.066551	49.957120	49.346273	199.720278	249.270167	0.610847	49.549889	0.006801	0.045676	0.098153	0.000292	-0.000058	0.000117	-0.000243	0.305423	-1.000000	0.000000	
441.011	249.669868	249.124944	49.973898	49.428974	199.695970	249.306586	0.544924	49.610615	0.006419	0.046545	0.099509	-0.000163	0.000025	-0.000069	-0.000303	0.272462	-1.000000	0.000000	
442.011	249.932779	249.213323	50.157371	49.437915	199.775408	249.453142	0.719456	49.677733	0.006571	0.046630	0.099832	-0.000677	0.000257	-0.000210	-0.000819	0.359728	-1.000000	0.000000	
443.019	249.928573	249.308015	50.156820	49.536262	199.771753	249.514868	0.620558	49.743115	0.006648	0.046915	0.100478	-0.000700	0.000164	-0.000268	-0.000061	0.310279	-1.000000	0.000000	
444.019	249.820145	249.341157	50.068893	49.589906	199.751251	249.500819	0.478988	49.749568	0.007030	0.046304	0.099638	0.000303	0.000013	0.000158	0.000303	0.239494	-1.000000	0.000000	
445.020	249.764262	249.407441	50.033897	49.677077	199.730364	249.526381	0.356821	49.796017	0.006724	0.046844	0.100413	0.000513	-0.000073	0.000220	0.000637	0.178410	-1.000000	0.000000	
446.014	249.903430	249.494242	50.155555	49.746367	199.747875	249.630638	0.409189	49.882763	0.005348	0.047888	0.101123	-0.000420	0.000098	-0.000161	-0.000455	0.204594	-1.000000	0.000000	
447.014	250.043404	249.560526	50.251596	49.768718	199.791808	249.721485	0.482878	49.929678	0.005807	0.047561	0.100930	-0.000851	0.000237	-0.000307	-0.000849	0.241439	-1.000000	0.000000	
448.020	250.055750	249.625232	50.252880	49.822362	199.802870	249.768738	0.430518	49.965868	0.005884	0.047588	0.101059	-0.000478	0.000156	-0.000161	-0.000424	0.215259	-1.000000	0.000000	
449.014	249.952818	249.685203	50.208440	49.940825	199.744378	249.774408	0.267615	50.030030	0.007030	0.046724	0.100478	0.000152	-0.000005	0.000073	-0.000515	0.133807	-1.000000	0.000000	
450.014	249.857609	249.719924	50.132172	49.994487	199.725437	249.765819	0.137686	50.040382	0.007641	0.046612	0.100865	0.000689	-0.000065	0.000312	0.000121	0.068843	-1.000000	0.000000	
451.021	250.072536	249.814615	50.292640	50.034719	199.779896	249.900589	0.257921	50.120693	0.006801	0.047161	0.101123	-0.000478	0.000103	-0.000188	0.000243	0.128960	-1.000000	0.000000	
452.021	250.244037	249.929873	50.386899	50.072734	199.857138	250.034594	0.314164	50.177456	0.006495	0.047928	0.102350	-0.000467	0.000267	-0.000100	-0.000424	0.157082	-1.000000	0.000000	
453.022	250.205423	249.963015	50.406784	50.164376	199.798639	250.043818	0.242408	50.245179	0.007030	0.047466	0.101963	-0.000525	0.000149	-0.000188	-0.000152	0.121204	-1.000000	0.000000	
454.022	250.096358	250.049816	50.300325	50.253782	199.796033	250.065330	0.046542	50.269296	0.007106	0.047331	0.101769	0.000140	-0.000048	0.000046	0.000182	0.023271	-1.000000	0.000000	
