Time(s)	s(a)_(kPa)	s(r)_(kPa)	s'(a)(kPa)	s'(r)(kPa)	Pore_(kPa)	p____(kPa)	q____(kPa)	p'___(kPa)	e(a)_(%)_	e(r)_(%)_	e(v)_(%)_	eLDT1(%)_	eLDT2(%)_	AvLDT(%)_	ClipGauge(%)	(s'a-s'r)/2	Nc	DA	
540.072	308.177821	307.523760	107.234670	106.580610	200.943150	307.741781	0.654060	106.798630	0.591957	0.534926	1.661809	0.001483	-0.001561	-0.000039	0.005305	0.327030	-0.500000	5.289188	
541.072	308.030839	307.507978	107.114646	106.591786	200.916193	307.682265	0.522860	106.766073	0.592495	0.535280	1.663055	0.002009	-0.001671	0.000169	0.004729	0.261430	-0.500000	5.289188	
542.073	308.152810	307.530073	107.239109	106.616373	200.913701	307.737652	0.622737	106.823952	0.592265	0.535624	1.663514	0.001471	-0.001590	-0.000060	0.005548	0.311368	-0.500000	5.289188	
543.073	308.309982	307.544277	107.366432	106.600726	200.943551	307.799512	0.765705	106.855962	0.591266	0.536485	1.664235	0.001016	-0.001450	-0.000217	0.005154	0.382853	-0.500000	5.289188	
544.073	308.209500	307.514291	107.324993	106.629783	200.884508	307.746028	0.695209	106.861520	0.591419	0.536736	1.664891	0.001658	-0.001615	0.000022	0.005730	0.347605	-0.500000	5.289188	
545.074	308.061739	307.501666	107.194328	106.634254	200.867412	307.688357	0.560074	106.820945	0.593187	0.535819	1.664825	0.001880	-0.001713	0.000083	0.005366	0.280037	-0.500000	5.289188	
546.074	308.215452	307.522182	107.291761	106.598491	200.923691	307.753272	0.693270	106.829581	0.591419	0.538080	1.667580	0.001623	-0.001600	0.000011	0.004335	0.346635	-0.500000	5.289188	
547.074	308.230095	307.542699	107.294829	106.607432	200.935267	307.771831	0.687397	106.836564	0.591804	0.538249	1.668301	0.000922	-0.001492	-0.000285	0.004638	0.343698	-0.500000	5.289188	
548.075	308.181946	307.547433	107.271002	106.636489	200.910944	307.758938	0.634513	106.847993	0.591804	0.537691	1.667186	0.001915	-0.001634	0.000140	0.005639	0.317256	-0.500000	5.289188	
549.075	307.966354	307.523760	107.083553	106.640959	200.882801	307.671292	0.442594	106.788490	0.592034	0.537838	1.667711	0.001833	-0.001706	0.000064	0.005184	0.221297	-0.500000	5.289188	
550.079	308.307046	307.564793	107.392153	106.649900	200.914894	307.812211	0.742253	106.897317	0.591727	0.539665	1.671056	0.001202	-0.001538	-0.000168	0.003456	0.371126	-0.500000	5.289188	
551.071	308.425223	307.602670	107.434455	106.611902	200.990768	307.876854	0.822553	106.886086	0.591112	0.539874	1.670859	0.001354	-0.001526	-0.000086	0.003486	0.411276	-0.500000	5.289188	
552.075	308.147420	307.536386	107.254228	106.643194	200.893192	307.740064	0.611034	106.846872	0.593033	0.539438	1.671909	0.002032	-0.001706	0.000163	0.004517	0.305517	-0.500000	5.289188	
553.076	308.157494	307.519026	107.310720	106.672251	200.846774	307.731849	0.638468	106.885074	0.591957	0.540697	1.673351	0.002312	-0.001679	0.000317	0.004487	0.319234	-0.500000	5.289188	
554.081	308.471517	307.556903	107.548869	106.634254	200.922649	307.861774	0.914615	106.939125	0.591343	0.540677	1.672696	0.001284	-0.001465	-0.000090	0.004214	0.457307	-0.500000	5.289188	
555.082	308.343192	307.577419	107.415673	106.649900	200.927519	307.832677	0.765773	106.905157	0.592188	0.540877	1.673942	0.001751	-0.001479	0.000136	0.003486	0.382886	-0.500000	5.289188	
556.082	308.267073	307.560059	107.368090	106.661076	200.898983	307.795730	0.707014	106.896747	0.593494	0.540617	1.674729	0.002242	-0.001767	0.000238	0.002547	0.353507	-0.500000	5.289188	
557.082	308.237499	307.585310	107.315500	106.663311	200.921999	307.802706	0.652189	106.880707	0.592495	0.541609	1.675713	0.001927	-0.001637	0.000145	0.005609	0.326095	-0.500000	5.289188	
558.069	308.415149	307.612139	107.461851	106.658841	200.953299	307.879809	0.803010	106.926511	0.590805	0.542487	1.675778	0.001179	-0.001467	-0.000144	0.004275	0.401505	-0.500000	5.289188	
559.069	308.364277	307.620030	107.387441	106.643194	200.976836	307.868112	0.744246	106.891277	0.592649	0.542024	1.676697	0.001436	-0.001593	-0.000078	0.004729	0.372123	-0.500000	5.289188	
560.069	308.171506	307.558481	107.296453	106.683427	200.875053	307.762823	0.613025	106.887769	0.592265	0.542150	1.676565	0.001973	-0.001757	0.000108	0.004002	0.306513	-0.500000	5.289188	
561.070	308.308363	307.575841	107.373482	106.640959	200.934882	307.820015	0.732522	106.885133	0.590881	0.543891	1.678664	0.001459	-0.001615	-0.000078	0.005457	0.366261	-0.500000	5.289188	
562.070	308.453903	307.605827	107.491271	106.643194	200.962632	307.888519	0.848076	106.925887	0.590805	0.543635	1.678074	0.001296	-0.001506	-0.000105	0.006245	0.424038	-0.500000	5.289188	
563.070	308.291983	307.586888	107.350525	106.645430	200.941459	307.821920	0.705095	106.880461	0.591804	0.543430	1.678664	0.001915	-0.001617	0.000149	0.004790	0.352548	-0.500000	5.289188	
564.071	308.207483	307.547433	107.345713	106.685662	200.861771	307.767450	0.660050	106.905679	0.592265	0.543626	1.679517	0.002079	-0.001740	0.000169	0.003790	0.330025	-0.500000	5.289188	
565.071	308.355174	307.601092	107.437510	106.683427	200.917665	307.852453	0.754082	106.934788	0.592342	0.544900	1.682141	0.001494	-0.001551	-0.000028	0.006185	0.377041	-0.500000	5.289188	
566.071	308.425422	307.618452	107.450164	106.643194	200.975258	307.887442	0.806970	106.912184	0.591343	0.545137	1.681616	0.001109	-0.001460	-0.000175	0.005305	0.403485	-0.500000	5.289188	
567.072	308.210553	307.591623	107.295652	106.676722	200.914901	307.797933	0.618930	106.883032	0.592880	0.544499	1.681878	0.002067	-0.001725	0.000171	0.004820	0.309465	-0.500000	5.289188	
568.070	308.277709	307.613718	107.345183	106.681192	200.932525	307.835048	0.663991	106.902522	0.592956	0.545412	1.683781	0.002102	-0.001735	0.000183	0.003183	0.331996	-0.500000	5.289188	
569.071	308.272118	307.596357	107.327896	106.652135	200.944222	307.821611	0.675761	106.877389	0.591804	0.546743	1.685289	0.001378	-0.001482	-0.000052	0.004093	0.337881	-0.500000	5.289188	
570.072	308.497602	307.627921	107.512875	106.643194	200.984727	307.917815	0.869681	106.933088	0.591343	0.547072	1.685486	0.001191	-0.001457	-0.000133	0.004335	0.434840	-0.500000	5.289188	
571.072	308.265904	307.605827	107.327858	106.667781	200.938045	307.825852	0.660077	106.887807	0.592572	0.545670	1.683912	0.001973	-0.001684	0.000145	0.004790	0.330039	-0.500000	5.289188	
572.072	308.183423	307.574263	107.279177	106.670016	200.904246	307.777316	0.609161	106.873070	0.592418	0.546435	1.685289	0.002044	-0.001696	0.000174	0.004638	0.304580	-0.500000	5.289188	
573.072	308.488849	307.607405	107.558166	106.676722	200.930683	307.901220	0.881444	106.970537	0.590420	0.547697	1.685814	0.001121	-0.001511	-0.000195	0.003941	0.440722	-0.500000	5.289188	
574.073	308.490534	307.624765	107.540256	106.674487	200.950278	307.913355	0.865769	106.963076	0.590958	0.547395	1.685749	0.001600	-0.001548	0.000026	0.004305	0.432884	-0.500000	5.289188	
575.073	308.286159	307.586888	107.387168	106.687898	200.898991	307.819978	0.699270	106.920988	0.592726	0.547069	1.686864	0.002464	-0.001691	0.000387	0.003123	0.349635	-0.500000	5.289188	
576.073	308.246718	307.604248	107.386246	106.743777	200.860472	307.818405	0.642469	106.957933	0.592649	0.547271	1.687192	0.002009	-0.001642	0.000183	0.003244	0.321235	-0.500000	5.289188	
577.074	308.478654	307.657907	107.522056	106.701309	200.956598	307.931489	0.820747	106.974891	0.591343	0.549204	1.689750	0.001004	-0.001531	-0.000264	0.004153	0.410374	-0.500000	5.289188	
578.074	308.384315	307.610561	107.490708	106.716955	200.893607	307.868479	0.773754	106.974873	0.590881	0.550386	1.691652	0.001471	-0.001531	-0.000030	0.003820	0.386877	-0.500000	5.289188	
579.074	308.312791	307.582154	107.449828	106.719190	200.862964	307.825700	0.730638	106.962736	0.592418	0.548961	1.690340	0.002090	-0.001676	0.000207	0.005063	0.365319	-0.500000	5.289188	
580.075	308.264595	307.578997	107.398082	106.712484	200.866513	307.807530	0.685597	106.941017	0.591496	0.549849	1.691193	0.001868	-0.001681	0.000094	0.005093	0.342799	-0.500000	5.289188	
581.075	308.238816	307.588466	107.327071	106.676722	200.911745	307.805250	0.650349	106.893505	0.590805	0.550719	1.692243	0.001272	-0.001504	-0.000116	0.005124	0.325175	-0.500000	5.289188	
582.075	308.368154	307.596357	107.502162	106.730366	200.865992	307.853623	0.771796	106.987631	0.591573	0.550466	1.692505	0.001366	-0.001575	-0.000105	0.005305	0.385898	-0.500000	5.289188	
583.076	308.229395	307.586888	107.341580	106.699073	200.887815	307.801057	0.642507	106.913242	0.592265	0.550153	1.692571	0.002219	-0.001757	0.000231	0.006761	0.321253	-0.500000	5.289188	
584.077	308.313964	307.577419	107.453499	106.716955	200.860464	307.822934	0.736545	106.962470	0.591881	0.551034	1.693948	0.001670	-0.001580	0.000045	0.003305	0.368272	-0.500000	5.289188	
585.077	308.497859	307.594779	107.613329	106.710249	200.884530	307.895806	0.903079	107.011276	0.590497	0.552611	1.695720	0.000969	-0.001484	-0.000258	0.004093	0.451540	-0.500000	5.289188	
586.078	308.371289	307.591623	107.492150	106.712484	200.879138	307.851511	0.779666	106.972373	0.590574	0.552671	1.695917	0.001822	-0.001657	0.000083	0.002880	0.389833	-0.500000	5.289188	
587.078	308.207976	307.545855	107.396957	106.734836	200.811019	307.766562	0.662121	106.955543	0.591727	0.552095	1.695917	0.002160	-0.001740	0.000210	0.004638	0.331060	-0.500000	5.289188	
588.084	308.480174	307.586888	107.585654	106.692368	200.894520	307.884650	0.893286	106.990130	0.590728	0.552693	1.696113	0.001343	-0.001556	-0.000107	0.004851	0.446643	-0.500000	5.289188	
589.084	308.444817	307.627921	107.513734	106.696838	200.931083	307.900220	0.816896	106.969137	0.590881	0.553272	1.697425	0.001004	-0.001474	-0.000235	0.004305	0.408448	-0.500000	5.289188	
590.084	308.331399	307.602670	107.461330	106.732601	200.870069	307.845580	0.728729	106.975510	0.592880	0.552404	1.697688	0.001798	-0.001666	0.000066	0.003941	0.364365	-0.500000	5.289188	
591.085	308.252989	307.594779	107.401986	106.743777	200.851003	307.814182	0.658210	106.963180	0.592111	0.552592	1.697294	0.002137	-0.001639	0.000249	0.004214	0.329105	-0.500000	5.289188	
592.094	308.433019	307.620030	107.521003	106.708014	200.912016	307.891027	0.812989	106.979010	0.591035	0.553950	1.698934	0.001343	-0.001573	-0.000115	0.004517	0.406495	-0.500000	5.289188	
593.086	308.480798	307.616874	107.560762	106.696838	200.920036	307.904849	0.863924	106.984813	0.591727	0.553997	1.699722	0.001343	-0.001561	-0.000109	0.004517	0.431962	-0.500000	5.289188	
594.085	308.388027	307.627921	107.490471	106.730366	200.897556	307.881290	0.760106	106.983734	0.591573	0.554599	1.700771	0.002137	-0.001693	0.000222	0.003881	0.380053	-0.500000	5.289188	
595.085	308.452083	307.597936	107.593454	106.739306	200.858629	307.882652	0.854148	107.024022	0.591112	0.555092	1.701296	0.001529	-0.001723	-0.000097	0.004851	0.427074	-0.500000	5.289188	
596.085	308.472715	307.634234	107.550965	106.712484	200.921750	307.913728	0.838481	106.991978	0.590958	0.555399	1.701755	0.001366	-0.001524	-0.000079	0.003790	0.419240	-0.500000	5.289188	
597.095	308.592495	307.673689	107.613410	106.694603	200.979086	307.979958	0.918807	107.000872	0.591419	0.555627	1.702674	0.001202	-0.001563	-0.000180	0.003062	0.459403	-0.500000	5.289188	
598.100	308.329263	307.627921	107.431708	106.730366	200.897556	307.861702	0.701342	106.964146	0.592111	0.555117	1.702346	0.001950	-0.001742	0.000104	0.004214	0.350671	-0.500000	5.289188	
599.103	308.166832	307.594779	107.311359	106.739306	200.855473	307.785463	0.572053	106.929990	0.591727	0.555867	1.703461	0.001716	-0.001706	0.000005	0.004548	0.286026	-0.500000	5.289188	
600.121	308.521469	307.651594	107.589065	106.719190	200.932404	307.941553	0.869875	107.009148	0.589805	0.558239	1.706283	0.001004	-0.001514	-0.000255	0.004669	0.434938	-0.500000	5.289188	
601.136	308.479394	307.631078	107.560801	106.712484	200.918593	307.913850	0.848317	106.995257	0.590343	0.557806	1.705954	0.001121	-0.001546	-0.000213	0.005002	0.424158	-0.500000	5.289188	
602.137	308.357259	307.593201	107.494424	106.730366	200.862835	307.847887	0.764058	106.985052	0.592034	0.556862	1.705758	0.001857	-0.001686	0.000085	0.004911	0.382029	-0.500000	5.289188	
603.137	308.343612	307.601092	107.490767	106.748247	200.852845	307.848599	0.742520	106.995753	0.592034	0.557649	1.707332	0.001927	-0.001627	0.000150	0.004760	0.371260	-0.500000	5.289188	
604.132	308.563316	307.640547	107.610667	106.687898	200.952649	307.948137	0.922769	106.995487	0.590728	0.558040	1.706807	0.001109	-0.001501	-0.000196	0.005791	0.461385	-0.500000	5.289188	
605.139	308.427146	307.612139	107.563254	106.748247	200.863892	307.883808	0.815007	107.019916	0.590958	0.557564	1.706086	0.001786	-0.001632	0.000077	0.005427	0.407504	-0.500000	5.289188	
606.139	308.390406	307.626343	107.525721	106.761658	200.864685	307.881031	0.764063	107.016346	0.591650	0.557185	1.706020	0.002172	-0.001772	0.000200	0.007246	0.382032	-0.500000	5.289188	
607.139	308.505587	307.620030	107.613687	106.728130	200.891900	307.915216	0.885557	107.023316	0.590881	0.558718	1.708316	0.001635	-0.001595	0.000020	0.006548	0.442779	-0.500000	5.289188	
608.149	308.573791	307.678423	107.603381	106.708014	200.970409	307.976879	0.895367	107.006470	0.591343	0.559504	1.710350	0.001132	-0.001479	-0.000173	0.004487	0.447684	-0.500000	5.289188	
609.150	308.470122	307.645281	107.566382	106.741541	200.903740	307.920228	0.824841	107.016488	0.590651	0.559850	1.710350	0.001506	-0.001585	-0.000040	0.003638	0.412420	-0.500000	5.289188	
610.150	308.295467	307.605827	107.458004	106.768363	200.837463	307.835707	0.689641	106.998244	0.592726	0.558976	1.710678	0.002254	-0.001755	0.000250	0.005518	0.344820	-0.500000	5.289188	
611.150	308.448025	307.623187	107.575320	106.750482	200.872705	307.898133	0.824838	107.025428	0.591112	0.559685	1.710482	0.001716	-0.001617	0.000050	0.006548	0.412419	-0.500000	5.289188	
612.156	308.581206	307.672111	107.639461	106.730366	200.941745	307.975143	0.909096	107.033397	0.591496	0.560280	1.712056	0.001144	-0.001514	-0.000185	0.003032	0.454548	-0.500000	5.289188	
613.156	307.692303	307.645281	106.822090	106.775069	200.870213	307.660955	0.047022	106.790743	0.592418	0.559721	1.711860	0.001693	-0.001644	0.000024	0.004729	0.023511	-0.500000	5.289188	
614.152	307.591350	307.608983	106.766376	106.784009	200.824974	307.603105	-0.017633	106.778132	0.591957	0.559459	1.710875	0.002067	-0.001765	0.000151	0.005669	-0.008817	-0.500000	5.289188	
615.152	307.634342	307.650016	106.705751	106.721425	200.928591	307.644791	-0.015674	106.716200	0.589498	0.561214	1.711925	0.001529	-0.001563	-0.000017	0.005124	-0.007837	-0.500000	5.289188	
616.152	307.678805	307.676845	106.723384	106.721425	200.955420	307.677498	0.001959	106.722078	0.589729	0.561951	1.713631	0.001319	-0.001553	-0.000117	0.006245	0.000980	-0.500000	5.289188	
617.157	307.784933	307.667376	106.879214	106.761658	200.905718	307.706562	0.117557	106.800843	0.591573	0.560767	1.713106	0.001822	-0.001681	0.000070	0.003668	0.058778	-0.500000	5.289188	
618.163	307.627975	307.635812	106.782878	106.790715	200.845097	307.633200	-0.007837	106.788102	0.591035	0.561626	1.714287	0.002196	-0.001765	0.000215	0.006245	-0.003919	-0.500000	5.289188	
619.163	307.851174	307.668954	106.937172	106.754952	200.914002	307.729694	0.182219	106.815692	0.589267	0.562543	1.714353	0.001436	-0.001558	-0.000061	0.004487	0.091110	-0.500000	5.289188	
620.170	307.926940	307.687893	107.011880	106.772834	200.915059	307.767575	0.239047	106.852516	0.588883	0.563916	1.716715	0.001366	-0.001580	-0.000107	0.004851	0.119523	-0.500000	5.289188	
621.170	307.739277	307.637390	106.879190	106.777304	200.860087	307.671352	0.101886	106.811266	0.591035	0.562610	1.716256	0.001892	-0.001708	0.000092	0.004820	0.050943	-0.500000	5.289188	
622.173	307.739277	307.637390	106.908248	106.806361	200.831030	307.671353	0.101887	106.840323	0.590805	0.562988	1.716781	0.002114	-0.001718	0.000198	0.006033	0.050943	-0.500000	5.289188	
623.164	308.025345	307.694205	107.095033	106.763893	200.930312	307.804585	0.331140	106.874273	0.590343	0.564104	1.718552	0.001272	-0.001570	-0.000149	0.003517	0.165570	-0.500000	5.289188	
624.164	308.038302	307.697362	107.080247	106.739306	200.958056	307.811009	0.340940	106.852953	0.590343	0.564597	1.719537	0.001343	-0.001568	-0.000113	0.005791	0.170470	-0.500000	5.289188	
625.165	307.742649	307.672111	106.838901	106.768363	200.903747	307.695623	0.070538	106.791876	0.591035	0.563759	1.718552	0.002160	-0.001696	0.000232	0.004699	0.035269	-0.500000	5.289188	
626.165	307.819661	307.702096	106.897104	106.779539	200.922557	307.741285	0.117565	106.818727	0.590497	0.564356	1.719209	0.001880	-0.001642	0.000119	0.003699	0.058783	-0.500000	5.289188	
627.174	308.035867	307.683158	107.089780	106.737071	200.946087	307.800728	0.352709	106.854641	0.588499	0.566273	1.721046	0.001144	-0.001546	-0.000201	0.005700	0.176354	-0.500000	5.289188	
628.178	308.032971	307.719457	107.063997	106.750482	200.968975	307.823961	0.313515	106.854987	0.589729	0.565593	1.720915	0.001331	-0.001580	-0.000125	0.003729	0.156757	-0.500000	5.289188	
629.166	307.852542	307.695784	106.954178	106.797420	200.898363	307.748036	0.156758	106.849673	0.590267	0.565849	1.721965	0.002055	-0.001752	0.000151	0.003699	0.078379	-0.500000	5.289188	
630.168	307.893641	307.687893	106.989758	106.784009	200.903883	307.756475	0.205748	106.852592	0.589882	0.566632	1.723146	0.001623	-0.001642	-0.000009	0.005518	0.102874	-0.500000	5.289188	
631.168	308.092580	307.724191	107.094284	106.725895	200.998296	307.846987	0.368389	106.848692	0.590190	0.566839	1.723868	0.001016	-0.001556	-0.000270	0.005124	0.184194	-0.500000	5.289188	
632.168	307.979481	307.689471	107.053903	106.763893	200.925578	307.786141	0.290010	106.860563	0.590881	0.567215	1.725311	0.001529	-0.001615	-0.000043	0.004638	0.145005	-0.500000	5.289188	
633.169	307.896630	307.724191	106.963154	106.790715	200.933476	307.781671	0.172439	106.848194	0.591419	0.567241	1.725902	0.002125	-0.001755	0.000185	0.004153	0.086219	-0.500000	5.289188	
634.163	308.084702	307.716300	107.183703	106.815302	200.900999	307.839101	0.368402	106.938102	0.590036	0.568556	1.727149	0.001448	-0.001583	-0.000068	0.004729	0.184201	-0.500000	5.289188	
635.171	308.064953	307.692627	107.131749	106.759423	200.933205	307.816736	0.372326	106.883531	0.588730	0.569275	1.727280	0.001051	-0.001546	-0.000248	0.005396	0.186163	-0.500000	5.289188	
636.171	307.981933	307.703675	107.044387	106.766128	200.937547	307.796427	0.278259	106.858881	0.590420	0.568167	1.726755	0.001892	-0.001701	0.000095	0.005002	0.139129	-0.500000	5.289188	
637.171	307.845420	307.684736	106.993866	106.833183	200.851553	307.738297	0.160684	106.886744	0.591035	0.567860	1.726755	0.002242	-0.001740	0.000251	0.004942	0.080342	-0.500000	5.289188	
638.180	308.049325	307.700518	107.150698	106.801891	200.898628	307.816787	0.348807	106.918160	0.590036	0.568786	1.727608	0.001378	-0.001541	-0.000082	0.004002	0.174404	-0.500000	5.289188	
639.181	308.150194	307.721035	107.199757	106.770598	200.950436	307.864088	0.429159	106.913651	0.590190	0.569759	1.729708	0.001459	-0.001509	-0.000025	0.003699	0.214579	-0.500000	5.289188	
640.181	307.972249	307.719457	107.036802	106.784009	200.935447	307.803721	0.252792	106.868273	0.590805	0.569747	1.730299	0.001892	-0.001688	0.000102	0.004487	0.126396	-0.500000	5.289188	
641.181	308.051833	307.722613	107.106524	106.777304	200.945309	307.832353	0.329220	106.887044	0.591189	0.570047	1.731283	0.001892	-0.001728	0.000082	0.004760	0.164610	-0.500000	5.289188	
642.182	308.033817	307.724191	107.102576	106.792950	200.931241	307.827400	0.309626	106.896159	0.589805	0.570509	1.730824	0.001529	-0.001617	-0.000044	0.005002	0.154813	-0.500000	5.289188	
643.182	308.163367	307.755755	107.245265	106.837653	200.918102	307.891626	0.407612	106.973524	0.589421	0.570865	1.731152	0.001331	-0.001509	-0.000089	0.004275	0.203806	-0.500000	5.289188	
644.182	307.990319	307.725769	107.095497	106.830948	200.894822	307.813952	0.264549	106.919131	0.591035	0.569665	1.730364	0.002020	-0.001723	0.000149	0.001758	0.132275	-0.500000	5.289188	
645.182	307.996637	307.732082	107.088797	106.824242	200.907840	307.820267	0.264555	106.912427	0.591035	0.570616	1.732268	0.002067	-0.001725	0.000171	0.004275	0.132277	-0.500000	5.289188	
646.183	308.165835	307.713144	107.241171	106.788480	200.924664	307.864041	0.452691	106.939377	0.589575	0.571642	1.732858	0.001343	-0.001465	-0.000061	0.003426	0.226346	-0.500000	5.289188	
647.183	308.208453	307.755755	107.238942	106.786245	200.969511	307.906654	0.452698	106.937144	0.589267	0.572320	1.733908	0.001401	-0.001597	-0.000098	0.003729	0.226349	-0.500000	5.289188	
648.193	308.016893	307.713144	107.125756	106.822007	200.891137	307.814393	0.303749	106.923257	0.590728	0.570803	1.732333	0.002125	-0.001735	0.000195	0.005215	0.151874	-0.500000	5.289188	
649.193	308.008194	307.700518	107.091685	106.784009	200.916509	307.803077	0.307675	106.886568	0.590036	0.571969	1.733974	0.001880	-0.001706	0.000087	0.005002	0.153838	-0.500000	5.289188	
650.184	308.271829	307.736817	107.314551	106.779539	200.957278	307.915154	0.535012	106.957876	0.589191	0.572851	1.734893	0.001296	-0.001501	-0.000103	0.003608	0.267506	-0.500000	5.289188	
651.185	308.111301	307.703675	107.178225	106.770598	200.933076	307.839550	0.407627	106.906474	0.590651	0.572679	1.736008	0.001658	-0.001639	0.000009	0.005427	0.203813	-0.500000	5.289188	
652.185	307.982722	307.700518	107.124328	106.842123	200.858395	307.794586	0.282204	106.936192	0.590190	0.572877	1.735943	0.002324	-0.001747	0.000288	0.005487	0.141102	-0.500000	5.289188	
653.194	308.111183	307.744708	107.186248	106.819772	200.924936	307.866866	0.366476	106.941930	0.590420	0.573155	1.736730	0.001483	-0.001605	-0.000061	0.003608	0.183238	-0.500000	5.289188	
654.194	308.246084	307.754177	107.289328	106.797420	200.956757	307.918146	0.491907	106.961389	0.589267	0.573863	1.736993	0.001016	-0.001534	-0.000259	0.005578	0.245954	-0.500000	5.289188	
655.195	308.105744	307.751020	107.181201	106.826477	200.924543	307.869262	0.354724	106.944719	0.589882	0.574080	1.738043	0.002114	-0.001652	0.000231	0.004032	0.177362	-0.500000	5.289188	
656.195	307.998998	307.730504	107.139675	106.871180	200.859323	307.820002	0.268494	106.960679	0.590190	0.574419	1.739027	0.002125	-0.001772	0.000177	0.004851	0.134247	-0.500000	5.289188	
657.195	308.209623	307.751020	107.267199	106.808596	200.942424	307.903888	0.458603	106.961464	0.589652	0.575147	1.739946	0.001354	-0.001605	-0.000125	0.004942	0.229301	-0.500000	5.289188	
658.208	308.189035	307.779428	107.198087	106.788480	200.990948	307.915964	0.409607	106.925015	0.589652	0.575180	1.740012	0.001039	-0.001561	-0.000261	0.003426	0.204803	-0.500000	5.289188	
659.197	307.954789	307.743129	107.062723	106.851064	200.892065	307.813682	0.211659	106.921617	0.590881	0.574270	1.739421	0.001810	-0.001706	0.000052	0.006154	0.105830	-0.500000	5.289188	
660.197	308.054531	307.711566	107.180618	106.837653	200.873912	307.825887	0.342965	106.951975	0.591573	0.574154	1.739881	0.002067	-0.001750	0.000159	0.006427	0.171483	-0.500000	5.289188	
661.198	308.181658	307.728926	107.276974	106.824242	200.904684	307.879836	0.452732	106.975153	0.589267	0.576127	1.741522	0.001448	-0.001570	-0.000061	0.005548	0.226366	-0.500000	5.289188	
662.198	308.222156	307.747864	107.269477	106.795185	200.952679	307.905961	0.474292	106.953282	0.589421	0.576214	1.741850	0.001249	-0.001526	-0.000139	0.004942	0.237146	-0.500000	5.289188	
663.198	308.025802	307.692627	107.170828	106.837653	200.854974	307.803685	0.333174	106.948711	0.591112	0.575369	1.741850	0.001973	-0.001718	0.000128	0.005972	0.166587	-0.500000	5.289188	
664.199	307.958788	307.694205	107.155880	106.891297	200.802909	307.782400	0.264583	106.979491	0.590497	0.575939	1.742375	0.001985	-0.001789	0.000098	0.004972	0.132291	-0.500000	5.289188	
665.199	308.225266	307.743129	107.301908	106.819772	200.923358	307.903842	0.482136	106.980484	0.589652	0.576755	1.743162	0.001331	-0.001543	-0.000106	0.004548	0.241068	-0.500000	5.289188	
666.199	308.227717	307.757333	107.272274	106.801891	200.955443	307.914128	0.470383	106.958685	0.589652	0.577444	1.744541	0.001366	-0.001536	-0.000085	0.006882	0.235192	-0.500000	5.289188	
667.200	308.014056	307.692627	107.161317	106.839888	200.852739	307.799770	0.321429	106.947031	0.590574	0.577443	1.745460	0.002184	-0.001762	0.000211	0.004881	0.160714	-0.500000	5.289188	
668.201	308.090087	307.751020	107.149898	106.810831	200.940189	307.864043	0.339067	106.923854	0.590881	0.577289	1.745460	0.001857	-0.001715	0.000071	0.004851	0.169533	-0.500000	5.289188	
669.201	308.176605	307.733660	107.218014	106.775069	200.958592	307.881309	0.442945	106.922717	0.590036	0.577515	1.745066	0.001179	-0.001521	-0.000171	0.005457	0.221472	-0.500000	5.289188	
670.202	308.256688	307.751020	107.338850	106.833183	200.917838	307.919576	0.505668	107.001739	0.589114	0.577976	1.745066	0.001483	-0.001593	-0.000055	0.004790	0.252834	-0.500000	5.289188	
671.195	308.134123	307.771537	107.227061	106.864475	200.907062	307.892399	0.362586	106.985337	0.590574	0.577246	1.745066	0.002441	-0.001684	0.000379	0.003547	0.181293	-0.500000	5.289188	
672.201	308.169046	307.716300	107.270282	106.817537	200.898763	307.867215	0.452745	106.968452	0.591035	0.577606	1.746247	0.001518	-0.001674	-0.000078	0.005548	0.226373	-0.500000	5.289188	
673.201	308.327305	307.758911	107.379225	106.810831	200.948080	307.948376	0.568394	107.000296	0.589805	0.578680	1.747166	0.000817	-0.001526	-0.000355	0.006488	0.284197	-0.500000	5.289188	
674.204	308.251241	307.757333	107.331561	106.837653	200.919680	307.921969	0.493908	107.002289	0.590113	0.578002	1.746116	0.001401	-0.001661	-0.000130	0.005487	0.246954	-0.500000	5.289188	
675.205	308.059116	307.749442	107.165208	106.855534	200.893908	307.852667	0.309674	106.958759	0.590958	0.578235	1.747429	0.002207	-0.001706	0.000251	0.005275	0.154837	-0.500000	5.289188	
676.205	308.240160	307.738395	107.346124	106.844359	200.894036	307.905650	0.501765	107.011614	0.589652	0.579742	1.749135	0.001004	-0.001600	-0.000298	0.003486	0.250883	-0.500000	5.289188	
677.205	308.358024	307.777850	107.420062	106.839888	200.937961	307.971241	0.580174	107.033280	0.589037	0.580410	1.749857	0.000945	-0.001563	-0.000309	0.004426	0.290087	-0.500000	5.289188	
678.208	308.211340	307.768381	107.269437	106.826477	200.941903	307.916034	0.442960	106.974131	0.590574	0.579182	1.748938	0.001892	-0.001681	0.000105	0.004305	0.221480	-0.500000	5.289188	
679.208	308.187720	307.752599	107.281715	106.846594	200.906005	307.897639	0.435122	106.991634	0.590805	0.579395	1.749595	0.002184	-0.001777	0.000204	0.004093	0.217561	-0.500000	5.289188	
680.209	308.335141	307.815726	107.343657	106.824242	200.991484	307.988865	0.519415	106.997380	0.589882	0.580645	1.751172	0.001623	-0.001536	0.000043	0.004153	0.259707	-0.500000	5.289188	
