Time(s)	s(a)_(kPa)	s(r)_(kPa)	s'(a)(kPa)	s'(r)(kPa)	Pore_(kPa)	p____(kPa)	q____(kPa)	p'___(kPa)	e(a)_(%)_	e(r)_(%)_	e(v)_(%)_	eLDT1(%)_	eLDT2(%)_	AvLDT(%)_	ClipGauge(%)	(s'a-s'r)/2	Nc	DA	
4575.004	327.203966	302.470357	34.018576	9.284967	293.185390	310.714893	24.733609	17.529503	0.075437	1.036959	2.149355	0.002336	-0.002468	-0.000066	0.003971	12.366804	3.000000	3.898193	
4576.004	327.317994	302.492452	34.179799	9.354257	293.138195	310.767633	24.825542	17.629438	0.079337	1.034877	2.149091	0.002453	-0.002456	-0.000001	0.002728	12.412771	3.000000	3.898193	
4577.005	327.420485	302.495608	34.339483	9.414606	293.081002	310.803901	24.924877	17.722898	0.084002	1.031787	2.147576	0.002874	-0.002647	0.000113	0.005548	12.462438	3.000000	3.898193	
4578.005	327.551431	302.482983	34.574696	9.506248	292.976735	310.839132	25.068449	17.862397	0.088284	1.030173	2.148630	0.002710	-0.002608	0.000051	0.002941	12.534224	3.000000	3.898193	
4579.005	327.835208	302.508234	34.810871	9.483896	293.024338	310.950559	25.326975	17.926221	0.091419	1.029067	2.149553	0.001892	-0.002407	-0.000258	0.004487	12.663487	3.000000	3.898193	
4580.006	327.824175	302.482983	34.898849	9.557656	292.925327	310.930047	25.341192	18.004720	0.097155	1.025902	2.148960	0.002745	-0.002664	0.000040	0.003638	12.670596	3.000000	3.898193	
4581.006	327.980279	302.509812	35.126470	9.656003	292.853809	310.999968	25.470467	18.146159	0.100137	1.023456	2.147048	0.002909	-0.002725	0.000092	0.004305	12.735233	3.000000	3.898193	
4582.007	328.262110	302.527172	35.379766	9.644827	292.882345	311.105485	25.734938	18.223140	0.103579	1.022460	2.148498	0.002137	-0.002482	-0.000173	0.003729	12.867469	3.000000	3.898193	
4583.007	328.423122	302.519281	35.562079	9.658238	292.861043	311.153895	25.903841	18.292852	0.107785	1.020225	2.148235	0.002020	-0.002487	-0.000233	0.006033	12.951921	3.000000	3.898193	
4584.007	328.431152	302.473514	35.743281	9.785642	292.687871	311.126060	25.957638	18.438188	0.113369	1.017202	2.147773	0.002967	-0.002606	0.000181	0.005639	12.978819	3.000000	3.898193	
4585.007	328.654580	302.516125	35.941979	9.803524	292.712601	311.228943	26.138456	18.516342	0.116811	1.015119	2.147048	0.002616	-0.002623	-0.000003	0.004002	13.069228	3.000000	3.898193	
4586.007	328.971934	302.519281	36.251706	9.799053	292.720228	311.336832	26.452653	18.616604	0.118800	1.014783	2.148366	0.002067	-0.002402	-0.000168	0.004396	13.226326	3.000000	3.898193	
4587.008	329.013589	302.481405	36.416174	9.883989	292.597415	311.325466	26.532184	18.728051	0.124307	1.011865	2.148037	0.002499	-0.002567	-0.000034	0.006033	13.266092	3.000000	3.898193	
4588.008	329.069303	302.476670	36.534736	9.942103	292.534567	311.340881	26.592633	18.806314	0.127214	1.010247	2.147707	0.003037	-0.002739	0.000149	0.005215	13.296317	3.000000	3.898193	
4589.008	329.381865	302.503499	36.833880	9.955514	292.547985	311.462955	26.878366	18.914970	0.131192	1.008488	2.148169	0.002453	-0.002465	-0.000006	0.005184	13.439183	3.000000	3.898193	
4590.008	329.591928	302.497187	37.108370	10.013628	292.483558	311.528767	27.094741	19.045209	0.135323	1.006489	2.148301	0.001833	-0.002492	-0.000329	0.007701	13.547371	3.000000	3.898193	
4591.003	329.668222	302.517703	37.258024	10.107505	292.410198	311.567876	27.150519	19.157678	0.140373	1.003634	2.147641	0.002979	-0.002696	0.000142	0.003305	13.575260	3.000000	3.898193	
4592.009	329.709373	302.460888	37.414104	10.165619	292.295269	311.543716	27.248485	19.248448	0.143892	1.002039	2.147971	0.003014	-0.002579	0.000217	0.003911	13.624243	3.000000	3.898193	
4593.009	330.076323	302.494030	37.734501	10.152208	292.341822	311.688128	27.582293	19.346306	0.145499	1.001599	2.148696	0.001845	-0.002417	-0.000286	0.001607	13.791147	3.000000	3.898193	
4594.009	330.182184	302.498765	37.931740	10.248320	292.250445	311.726571	27.683420	19.476126	0.151620	0.998604	2.148828	0.002511	-0.002555	-0.000022	0.003214	13.841710	3.000000	3.898193	
4595.009	330.210137	302.500343	38.076577	10.366783	292.133560	311.736941	27.709794	19.603381	0.155905	0.996264	2.148432	0.003084	-0.002664	0.000210	0.006306	13.854897	3.000000	3.898193	
4596.010	330.639768	302.497187	38.480308	10.337726	292.159460	311.878047	28.142582	19.718587	0.157589	0.996179	2.149948	0.002418	-0.002460	-0.000021	0.003486	14.071291	3.000000	3.898193	
4597.010	330.957414	302.554002	38.776901	10.373489	292.180513	312.021806	28.403412	19.841293	0.163558	0.992602	2.148762	0.002067	-0.002422	-0.000177	0.004638	14.201706	3.000000	3.898193	
4598.010	330.765093	302.511390	38.718833	10.465130	292.046260	311.929291	28.253703	19.883031	0.168762	0.989967	2.148696	0.002815	-0.002591	0.000112	0.002607	14.126852	3.000000	3.898193	
4599.011	330.996002	302.517703	39.010484	10.532185	291.985518	312.010469	28.478299	20.024951	0.171900	0.988760	2.149421	0.002640	-0.002621	0.000010	0.002941	14.239150	3.000000	3.898193	
4600.011	331.393415	302.544532	39.428006	10.579123	291.965409	312.160827	28.848883	20.195418	0.175573	0.987154	2.149882	0.002067	-0.002431	-0.000182	0.003850	14.424441	3.000000	3.898193	
4601.003	331.563112	302.509812	39.634658	10.581358	291.928454	312.194245	29.053300	20.265792	0.178941	0.985273	2.149487	0.002394	-0.002533	-0.000070	0.005518	14.526650	3.000000	3.898193	
4602.012	331.534732	302.489296	39.745258	10.699822	291.789474	312.171108	29.045436	20.381634	0.184682	0.981941	2.148564	0.003295	-0.002647	0.000324	0.004123	14.522718	3.000000	3.898193	
4603.012	331.936897	302.520859	40.135976	10.719938	291.800921	312.326205	29.416037	20.525284	0.187667	0.980482	2.148630	0.002114	-0.002553	-0.000219	0.003244	14.708019	3.000000	3.898193	
4604.012	332.277160	302.522438	40.541715	10.786993	291.735445	312.440678	29.754722	20.705234	0.191800	0.978547	2.148894	0.002231	-0.002453	-0.000111	0.004760	14.877361	3.000000	3.898270	
4605.004	332.205788	302.517703	40.542133	10.854048	291.663655	312.413731	29.688085	20.750076	0.196317	0.976124	2.148564	0.002920	-0.002638	0.000141	0.002516	14.844042	3.000000	3.903399	
4606.005	332.396986	302.544532	40.771320	10.918867	291.625665	312.495350	29.852453	20.869685	0.201293	0.973471	2.148235	0.002804	-0.002618	0.000093	0.003486	14.926227	3.000000	3.905848	
4607.013	332.707645	302.517703	41.126690	10.936748	291.580955	312.581017	30.189942	21.000062	0.203819	0.972933	2.149684	0.002125	-0.002412	-0.000143	0.003668	15.094971	3.000000	3.911054	
4608.013	332.944675	302.519281	41.415786	10.990392	291.528889	312.661079	30.425394	21.132190	0.208336	0.970279	2.148894	0.002359	-0.002526	-0.000083	0.003335	15.212697	3.000000	3.915341	
4609.013	332.934587	302.527172	41.514036	11.106620	291.420552	312.662977	30.407415	21.242426	0.213619	0.966715	2.147048	0.003119	-0.002613	0.000253	0.005487	15.203708	3.000000	3.919782	
4610.014	333.208201	302.552423	41.829452	11.173675	291.378748	312.771016	30.655777	21.392268	0.217294	0.965767	2.148828	0.002581	-0.002470	0.000056	0.003668	15.327889	3.000000	3.922845	
4611.003	333.554332	302.525594	42.204648	11.175910	291.349684	312.868507	31.028738	21.518823	0.219055	0.965183	2.149421	0.001868	-0.002422	-0.000277	0.004699	15.514369	3.000000	3.927439	
4612.014	333.485432	302.525594	42.240801	11.280963	291.244631	312.845540	30.959838	21.600909	0.225411	0.962368	2.150146	0.002792	-0.002616	0.000088	0.004244	15.479919	3.000000	3.933182	
4613.014	333.668146	302.506656	42.516213	11.354723	291.151933	312.893819	31.161490	21.741886	0.230005	0.959510	2.149025	0.002967	-0.002582	0.000193	0.004669	15.580745	3.000000	3.937317	
4614.014	333.988143	302.519281	42.807939	11.339077	291.180204	313.008902	31.468862	21.828698	0.232762	0.958362	2.149487	0.002383	-0.002473	-0.000045	0.004123	15.734431	3.000000	3.938465	
4615.015	334.219192	302.530329	43.117347	11.428483	291.101845	313.093283	31.688864	21.991438	0.236515	0.956486	2.149487	0.002266	-0.002494	-0.000114	0.004032	15.844432	3.000000	3.943750	
4616.015	334.181783	302.490874	43.199858	11.508949	290.981925	313.054510	31.690909	22.072585	0.241799	0.953481	2.148762	0.003002	-0.002654	0.000174	0.004335	15.845454	3.000000	3.948498	
4617.000	334.505574	302.527172	43.498526	11.520125	291.007048	313.186639	31.978402	22.179592	0.245476	0.952203	2.149882	0.002348	-0.002524	-0.000088	0.005457	15.989201	3.000000	3.951791	
4618.000	334.754946	302.536641	43.801014	11.582709	290.953932	313.276076	32.218304	22.322144	0.248999	0.950639	2.150278	0.001915	-0.002424	-0.000254	0.006094	16.109152	3.000000	3.955927	
4619.000	334.716666	302.522438	43.877520	11.683291	290.839147	313.253847	32.194228	22.414701	0.254667	0.946982	2.148630	0.002932	-0.002601	0.000165	0.005245	16.097114	3.000000	3.960753	
4620.001	334.866550	302.501921	44.070272	11.705643	290.796278	313.290131	32.364629	22.493852	0.258267	0.944852	2.147971	0.003049	-0.002676	0.000186	0.006063	16.182314	3.000000	3.965042	
4621.002	335.146989	302.531907	44.363192	11.748111	290.783796	313.403601	32.615082	22.619805	0.260948	0.944401	2.149750	0.001962	-0.002417	-0.000227	0.005033	16.307541	3.000000	3.967953	
4622.003	335.466205	302.519281	44.764325	11.817401	290.701881	313.501589	32.946924	22.799709	0.265238	0.941630	2.148498	0.002581	-0.002456	0.000063	0.006033	16.473462	3.000000	3.973775	
4623.003	335.485220	302.505077	44.869068	11.888926	290.616152	313.498458	32.980143	22.882307	0.271673	0.938116	2.147905	0.003014	-0.002599	0.000208	0.004244	16.490071	3.000000	3.977605	
4624.003	335.738591	302.516125	45.173976	11.951510	290.564615	313.590280	33.222466	23.025665	0.274277	0.937374	2.149025	0.002570	-0.002543	0.000013	0.003335	16.611233	3.000000	3.980746	
4625.004	336.122226	302.555580	45.542743	11.976097	290.579483	313.744462	33.566646	23.164979	0.278108	0.935459	2.149025	0.002137	-0.002426	-0.000145	0.003426	16.783323	3.000000	3.985113	
4626.004	336.150347	302.506656	45.736016	12.092325	290.414331	313.721219	33.643691	23.306889	0.283011	0.932612	2.148235	0.002687	-0.002599	0.000044	0.004002	16.821846	3.000000	3.989633	
4627.004	336.253999	302.520859	45.879108	12.145969	290.374891	313.765239	33.733139	23.390349	0.287149	0.930609	2.148366	0.003049	-0.002647	0.000201	0.006124	16.866570	3.000000	3.993081	
4628.004	336.589009	302.527172	46.232392	12.170555	290.356617	313.881118	34.061837	23.524501	0.290673	0.929242	2.149157	0.002312	-0.002463	-0.000075	0.004153	17.030918	3.000000	3.996606	
4629.005	336.840123	302.520859	46.550168	12.230905	290.289955	313.960614	34.319263	23.670659	0.295041	0.927585	2.150212	0.002160	-0.002441	-0.000140	0.004548	17.159632	3.000000	4.000973	
4630.005	336.894927	302.520859	46.716730	12.342663	290.178197	313.978882	34.374068	23.800685	0.300405	0.924047	2.148498	0.002991	-0.002630	0.000180	0.005578	17.187034	3.000000	4.006337	
4631.005	337.083697	302.495608	46.953103	12.365014	290.130594	314.024971	34.588088	23.894377	0.303547	0.922443	2.148432	0.002570	-0.002545	0.000012	0.006852	17.294044	3.000000	4.008483	
4632.012	337.588600	302.541376	47.421179	12.373955	290.167421	314.223784	35.047224	24.056363	0.306306	0.921393	2.149091	0.001763	-0.002400	-0.000318	0.004851	17.523612	3.000000	4.013004	
4633.012	337.736516	302.557158	47.638249	12.458891	290.098267	314.283610	35.179358	24.185343	0.310981	0.918462	2.147905	0.002663	-0.002487	0.000088	0.003032	17.589679	3.000000	4.018982	
4634.012	337.454211	302.517703	47.511627	12.575119	289.942584	314.163206	34.936508	24.220622	0.316656	0.915460	2.147576	0.002909	-0.002645	0.000132	0.004578	17.468254	3.000000	4.023507	
4635.008	338.082664	302.527172	48.159668	12.604176	289.922996	314.379003	35.555491	24.456007	0.320028	0.914597	2.149223	0.002277	-0.002465	-0.000094	0.006973	17.777746	3.000000	4.026267	
4636.008	338.401413	302.541376	48.513386	12.653350	289.888026	314.494721	35.860037	24.606695	0.323784	0.912785	2.149355	0.002172	-0.002439	-0.000133	0.003244	17.930018	3.000000	4.031556	
4637.008	338.394665	302.497187	48.613412	12.715934	289.781253	314.463013	35.897478	24.681760	0.329150	0.909971	2.149091	0.002792	-0.002599	0.000097	0.004426	17.948739	3.000000	4.037151	
4638.015	338.537110	302.512968	48.863010	12.838868	289.674101	314.521016	36.024142	24.846915	0.333672	0.907775	2.149223	0.002815	-0.002594	0.000111	0.005093	18.012071	3.000000	4.039757	
4639.015	338.977916	302.558736	49.296045	12.876865	289.681871	314.698463	36.419179	25.016592	0.337582	0.905689	2.148960	0.001973	-0.002422	-0.000224	0.004335	18.209590	3.000000	4.043667	
4640.015	338.984361	302.516125	49.421097	12.952861	289.563264	314.672204	36.468236	25.108939	0.343255	0.902622	2.148498	0.002336	-0.002582	-0.000123	0.005972	18.234118	3.000000	4.050183	
4641.015	339.066936	302.525594	49.545611	13.004269	289.521325	314.706041	36.541342	25.184716	0.347548	0.900080	2.147707	0.003061	-0.002710	0.000175	0.004638	18.270671	3.000000	4.053403	
4642.012	339.499019	302.544532	50.012400	13.057913	289.486619	314.862695	36.954487	25.376075	0.350998	0.898585	2.148169	0.002242	-0.002470	-0.000114	0.002850	18.477244	3.000000	4.057850	
4643.012	339.702813	302.555580	50.267731	13.120497	289.435082	314.937991	37.147234	25.502909	0.353835	0.897826	2.149487	0.001938	-0.002429	-0.000245	0.003486	18.573617	3.000000	4.062450	
4644.015	339.631893	302.528750	50.304106	13.200963	289.327787	314.896465	37.103142	25.568677	0.359049	0.894230	2.147510	0.003049	-0.002669	0.000190	0.003941	18.551571	3.000000	4.065900	
4645.000	339.974228	302.550845	50.713752	13.290369	289.260476	315.025306	37.423383	25.764830	0.362346	0.892549	2.147444	0.002476	-0.002596	-0.000060	0.004851	18.711692	3.000000	4.069734	
4646.000	340.338538	302.555580	51.071092	13.288134	289.267445	315.149899	37.782958	25.882454	0.367790	0.890749	2.149289	0.001997	-0.002400	-0.000201	0.004426	18.891479	3.000000	4.073875	
4647.000	340.397772	302.563471	51.229741	13.395439	289.168031	315.174905	37.834302	26.006873	0.372238	0.888229	2.148696	0.002944	-0.002524	0.000210	0.005639	18.917151	3.000000	4.079550	
4648.001	340.443772	302.552423	51.322603	13.431254	289.121169	315.182873	37.891348	26.061704	0.377299	0.885435	2.148169	0.002546	-0.002633	-0.000043	0.002880	18.945674	3.000000	4.084074	
4649.015	340.914944	302.542954	51.872534	13.500544	289.042410	315.333617	38.371990	26.291207	0.380213	0.884736	2.149684	0.002102	-0.002480	-0.000189	0.003638	19.185995	3.000000	4.085915	
4650.002	341.248297	302.599769	52.182599	13.534071	289.065698	315.482612	38.648528	26.416914	0.383434	0.882730	2.148894	0.001973	-0.002460	-0.000243	0.006700	19.324264	3.000000	4.089979	
4651.003	341.187100	302.535063	52.300102	13.648065	288.886999	315.419076	38.652037	26.532077	0.388880	0.879612	2.148103	0.002909	-0.002633	0.000138	0.003577	19.326019	3.000000	4.094811	
4652.012	341.541429	302.528750	52.707682	13.695003	288.833748	315.532977	39.012679	26.699229	0.393252	0.876799	2.146851	0.002593	-0.002633	-0.000020	0.007125	19.506340	3.000000	4.099030	
4653.001	341.807699	302.565049	53.020354	13.777704	288.787345	315.645932	39.242650	26.858587	0.395938	0.875885	2.147707	0.001903	-0.002402	-0.000249	0.002547	19.621325	3.000000	4.102712	
4654.000	341.900204	302.568205	53.145465	13.813466	288.754739	315.678872	39.331999	26.924133	0.400617	0.874171	2.148960	0.002348	-0.002565	-0.000109	0.004244	19.666000	3.000000	4.108158	
4655.001	341.999177	302.550845	53.378026	13.929694	288.621151	315.700289	39.448332	27.079138	0.405066	0.871683	2.148432	0.002991	-0.002679	0.000156	0.004123	19.724166	3.000000	4.113068	
4656.001	342.389100	302.571362	53.745198	13.927459	288.643902	315.843941	39.817739	27.200039	0.408364	0.870133	2.148630	0.002172	-0.002482	-0.000155	0.003881	19.908869	3.000000	4.114679	
4657.004	342.630731	302.577674	54.054276	14.001219	288.576455	315.928693	40.053057	27.352238	0.412814	0.868567	2.149948	0.002067	-0.002463	-0.000198	0.002971	20.026528	3.000000	4.119205	
4658.004	340.315891	302.536641	51.896697	14.117448	288.419194	315.129724	37.779249	26.710531	0.424245	0.862357	2.148960	0.003037	-0.002659	0.000189	0.003941	18.889625	3.500000	4.120816	
4659.004	336.678292	302.517703	48.354032	14.193443	288.324260	313.904566	34.160589	25.580306	0.423708	0.862922	2.149553	0.002944	-0.002674	0.000135	0.004699	17.080295	3.500000	4.120816	
4660.004	333.740763	302.546111	45.347862	14.153210	288.392900	312.944328	31.194652	24.551428	0.421407	0.863974	2.149355	0.001857	-0.002443	-0.000293	0.002122	15.597326	3.500000	4.120816	
4661.005	330.151363	302.547689	41.801587	14.197913	288.349775	311.748913	27.603674	23.399138	0.418875	0.865075	2.149025	0.002102	-0.002526	-0.000212	0.003365	13.801837	3.500000	4.120816	
4662.013	327.017909	302.522438	38.691149	14.195678	288.326759	310.687595	24.495471	22.360835	0.416573	0.866094	2.148762	0.003037	-0.002652	0.000193	0.006700	12.247736	3.500000	4.120816	
4663.013	324.613565	302.531907	36.158873	14.077215	288.454692	309.892460	22.081658	21.437767	0.411893	0.868500	2.148894	0.002348	-0.002545	-0.000099	0.005760	11.040829	3.500000	4.120816	
4664.013	322.458567	302.544532	33.823612	13.909578	288.634954	309.182544	19.914034	20.547589	0.408364	0.870726	2.149816	0.001997	-0.002458	-0.000231	0.005487	9.957017	3.500000	4.120816	
4665.007	320.220342	302.531907	31.501901	13.813466	288.718441	308.428052	17.688435	19.709611	0.405296	0.871403	2.148103	0.002757	-0.002679	0.000039	0.004608	8.844217	3.500000	4.120816	
4666.007	318.329323	302.519281	29.393287	13.583245	288.936036	307.789295	15.810042	18.853259	0.402151	0.872778	2.147707	0.002710	-0.002613	0.000048	0.004669	7.905021	3.500000	4.120816	
4667.007	317.021165	302.566627	27.805257	13.350719	289.215908	307.384806	14.454538	18.168898	0.397011	0.876040	2.149091	0.002394	-0.002405	-0.000005	0.004820	7.227269	3.500000	4.120816	
4668.000	315.350317	302.524016	25.955740	13.129438	289.394578	306.799450	12.826302	17.404872	0.393483	0.877606	2.148696	0.002453	-0.002497	-0.000022	0.004032	6.413151	3.500000	4.120816	
4669.014	313.975211	302.512968	24.410633	12.948390	289.564578	306.333716	11.462242	16.769138	0.390107	0.879262	2.148630	0.002862	-0.002625	0.000118	0.005427	5.731121	3.500000	4.120816	
4670.014	312.821429	302.539798	22.946157	12.664525	289.875272	305.967008	10.281632	16.091736	0.385428	0.881963	2.149355	0.002453	-0.002492	-0.000020	0.006427	5.140816	3.500000	4.120816	
4671.015	311.949173	302.568205	21.786215	12.405247	290.162958	305.695195	9.380968	15.532236	0.380597	0.884610	2.149816	0.001822	-0.002368	-0.000273	0.004729	4.690484	3.500000	4.120816	
4672.013	310.673039	302.490874	20.352721	12.170555	290.320318	305.218262	8.182165	14.897944	0.377299	0.885698	2.148696	0.003014	-0.002611	0.000202	0.008246	4.091083	3.500000	4.120816	
4673.013	309.651084	302.494030	19.019157	11.862104	290.631926	304.879715	7.157054	14.247788	0.372468	0.888180	2.148828	0.002698	-0.002608	0.000045	0.004760	3.578527	3.500000	4.120816	
4674.000	309.150009	302.535063	18.159657	11.544711	290.990352	304.740045	6.614946	13.749693	0.367944	0.889948	2.147839	0.002137	-0.002485	-0.000174	0.003426	3.307473	3.500000	4.120816	
4675.000	308.435542	302.546111	17.181570	11.292139	291.253972	304.509254	5.889432	13.255282	0.363496	0.892699	2.148894	0.002499	-0.002494	0.000003	0.003699	2.944716	3.500000	4.120816	
4676.000	307.498825	302.522438	15.995836	11.019449	291.502988	304.181233	4.976387	12.678245	0.359969	0.894133	2.148235	0.003049	-0.002638	0.000206	0.004214	2.488193	3.500000	4.120816	
4677.001	307.175229	302.563471	15.396516	10.784758	291.778713	304.100724	4.611759	12.322011	0.355062	0.896982	2.149025	0.002394	-0.002511	-0.000059	0.003365	2.305879	3.500000	4.120816	
4678.001	306.551725	302.549267	14.449707	10.447249	292.102018	303.883419	4.002458	11.781402	0.349925	0.899484	2.148894	0.001822	-0.002429	-0.000304	0.004244	2.001229	3.500000	4.120816	
4679.001	305.902850	302.549267	13.588492	10.234909	292.314358	303.667128	3.353583	11.352770	0.346015	0.901110	2.148235	0.002932	-0.002584	0.000174	0.003456	1.676791	3.500000	4.120816	
4680.001	305.336843	302.525594	12.793585	9.982336	292.543258	303.462677	2.811249	10.919419	0.341492	0.903734	2.148960	0.002827	-0.002664	0.000081	0.005063	1.405624	3.500000	4.120816	
4681.002	305.195759	302.546111	12.328003	9.678355	292.867756	303.429327	2.649649	10.561571	0.335665	0.906878	2.149421	0.001950	-0.002475	-0.000262	0.005124	1.324824	3.500000	4.120816	
4682.013	304.749112	302.565049	11.589729	9.405666	293.159383	303.293070	2.184063	10.133687	0.332062	0.908514	2.149091	0.002196	-0.002417	-0.000111	0.007185	1.092032	3.500000	4.120816	
4683.003	304.167513	302.524016	10.845763	9.202266	293.321750	303.071848	1.643497	9.750099	0.329073	0.909383	2.147839	0.003049	-0.002657	0.000196	0.006276	0.821749	3.500000	4.120816	
4684.003	303.915837	302.497187	10.368344	8.949693	293.547493	302.970070	1.418650	9.422577	0.323937	0.911984	2.147905	0.002312	-0.002541	-0.000114	0.004608	0.709325	3.500000	4.120816	
4685.003	303.822784	302.561892	9.940043	8.679152	293.882741	302.982190	1.260891	9.099449	0.318035	0.915462	2.148960	0.001845	-0.002361	-0.000258	0.006215	0.630446	3.500000	4.120816	
4686.004	303.412383	302.522438	9.350052	8.460107	294.062331	302.819086	0.889945	8.756755	0.314585	0.916627	2.147839	0.002792	-0.002521	0.000135	0.008762	0.444973	3.500000	4.120816	
4687.004	302.962112	302.492452	8.742014	8.272353	294.220099	302.649005	0.469661	8.428907	0.309985	0.918960	2.147905	0.003014	-0.002625	0.000194	0.008610	0.234830	3.500000	4.120816	
4688.004	302.974358	302.522438	8.482876	8.030956	294.491481	302.673078	0.451920	8.181596	0.305999	0.921151	2.148301	0.002137	-0.002451	-0.000157	0.007034	0.225960	3.500000	4.120816	
4689.005	302.847274	302.549267	8.103212	7.805205	294.744062	302.648602	0.298007	7.904541	0.300865	0.923784	2.148432	0.002114	-0.002470	-0.000178	0.002183	0.149003	3.500000	4.120816	
4690.005	302.464802	302.539798	7.560338	7.635333	294.904464	302.514799	-0.074996	7.610335	0.298413	0.924318	2.147048	0.002780	-0.002630	0.000075	0.004335	-0.037498	3.500000	4.120816	
4691.005	302.361783	302.509812	7.283905	7.431934	295.077878	302.460469	-0.148029	7.382591	0.293125	0.927851	2.148828	0.002488	-0.002538	-0.000025	0.002971	-0.074014	3.500000	4.120816	
4692.013	302.262275	302.552423	6.889213	7.179361	295.373062	302.455707	-0.290148	7.082645	0.287915	0.929995	2.147905	0.002044	-0.002473	-0.000214	0.003001	-0.145074	3.500000	4.120816	
4693.014	302.049486	302.542954	6.522727	7.016195	295.526759	302.378465	-0.493468	6.851705	0.285003	0.931846	2.148696	0.002535	-0.002524	0.000005	0.004244	-0.246734	3.500000	4.120816	
4694.014	301.781001	302.535063	6.087790	6.841852	295.693211	302.283709	-0.754062	6.590498	0.279793	0.934682	2.149157	0.003143	-0.002628	0.000257	0.009156	-0.377031	3.500000	4.120816	
4695.007	301.854006	302.542954	5.947270	6.636218	295.906736	302.313305	-0.688948	6.406569	0.276652	0.936681	2.150014	0.002102	-0.002439	-0.000168	0.002789	-0.344474	3.500000	4.120816	
4696.008	301.721697	302.550845	5.634963	6.464111	296.086734	302.274463	-0.829148	6.187728	0.270830	0.939164	2.149157	0.002114	-0.002431	-0.000159	0.007882	-0.414574	3.500000	4.120816	
4697.008	301.485179	302.525594	5.271705	6.312120	296.213474	302.178789	-1.040415	5.965315	0.267229	0.940700	2.148630	0.002733	-0.002679	0.000027	0.006245	-0.520207	3.500000	4.120816	
4698.001	301.386037	302.535063	4.997692	6.146718	296.388345	302.152054	-1.149027	5.763710	0.264472	0.941980	2.148432	0.002804	-0.002623	0.000090	0.004032	-0.574513	3.500000	4.120816	
4699.015	301.410037	302.549267	4.806324	5.945554	296.603713	302.169523	-1.139230	5.565811	0.258267	0.945280	2.148828	0.002219	-0.002436	-0.000109	0.003820	-0.569615	3.500000	4.120816	
4700.015	301.291512	302.549267	4.524633	5.782388	296.766879	302.130015	-1.257755	5.363136	0.253518	0.947688	2.148894	0.002651	-0.002536	0.000058	0.001940	-0.628878	3.500000	4.120816	
4701.000	301.107823	302.541376	4.279544	5.713098	296.828278	302.063525	-1.433553	5.235247	0.249305	0.950058	2.149421	0.003143	-0.002650	0.000247	0.002547	-0.716777	3.500000	4.120816	
4702.014	301.176473	302.535063	4.182401	5.540991	296.994073	302.082200	-1.358590	5.088127	0.244480	0.952668	2.149816	0.002429	-0.002519	-0.000045	0.004729	-0.679295	3.500000	4.120816	
4703.014	301.144834	302.542954	3.993115	5.391235	297.151719	302.076914	-1.398120	4.925195	0.240957	0.953968	2.148894	0.002184	-0.002368	-0.000092	0.006033	-0.699060	3.500000	4.120816	
4704.001	300.877826	302.520859	3.665501	5.308534	297.212325	301.973182	-1.643033	4.760857	0.238047	0.955325	2.148696	0.003131	-0.002599	0.000266	0.006154	-0.821517	3.500000	4.120816	
4705.001	300.790840	302.512968	3.391948	5.114076	297.398893	301.938926	-1.722128	4.540033	0.233299	0.957600	2.148498	0.002792	-0.002640	0.000076	0.006458	-0.861064	3.500000	4.120816	
4706.002	301.041158	302.546111	3.486189	4.991142	297.554969	302.044460	-1.504953	4.489491	0.228627	0.960496	2.149619	0.002032	-0.002383	-0.000175	0.003850	-0.752476	3.500000	4.120816	
4707.002	300.787535	302.525594	3.159207	4.897265	297.628329	301.946241	-1.738059	4.317912	0.225640	0.961561	2.148762	0.002418	-0.002550	-0.000066	0.006124	-0.869029	3.500000	4.120816	
4708.002	300.612877	302.489296	2.911324	4.787743	297.701553	301.863823	-1.876418	4.162270	0.222195	0.963415	2.149025	0.002991	-0.002696	0.000147	0.005154	-0.938209	3.500000	4.120816	
4709.003	300.723393	302.505077	2.871949	4.653633	297.851444	301.911183	-1.781684	4.059738	0.217600	0.965943	2.149487	0.002125	-0.002492	-0.000183	0.003638	-0.890842	3.500000	4.120816	
4710.003	300.751301	302.535063	2.737997	4.521759	298.013304	301.940476	-1.783762	3.927171	0.212700	0.968986	2.150673	0.001938	-0.002390	-0.000226	0.003244	-0.891881	3.500000	4.120816	
4711.003	300.703849	302.535063	2.616785	4.447999	298.087065	301.924659	-1.831214	3.837594	0.209408	0.969512	2.148432	0.002804	-0.002596	0.000104	0.004062	-0.915607	3.500000	4.120816	
4712.013	300.484527	302.503499	2.328445	4.347417	298.156083	301.830509	-2.018972	3.674426	0.204891	0.971804	2.148498	0.002897	-0.002558	0.000170	0.005578	-1.009486	3.500000	4.120816	
4713.004	300.720629	302.546111	2.387791	4.213272	298.332838	301.937617	-1.825481	3.604778	0.199609	0.974643	2.148894	0.002254	-0.002463	-0.000104	0.005396	-0.912741	3.500000	4.120816	
4714.004	300.588955	302.558736	2.169730	4.139512	298.419224	301.902142	-1.969782	3.482918	0.195934	0.976776	2.149487	0.002383	-0.002550	-0.000084	0.006245	-0.984891	3.500000	4.120816	
4715.004	300.422239	302.522438	1.961082	4.061281	298.461156	301.822371	-2.100199	3.361215	0.194097	0.977365	2.148828	0.003178	-0.002662	0.000258	0.004911	-1.050100	3.500000	4.120816	
