Time(s)	s(a)_(kPa)	s(r)_(kPa)	s'(a)(kPa)	s'(r)(kPa)	Pore_(kPa)	p____(kPa)	q____(kPa)	p'___(kPa)	e(a)_(%)_	e(r)_(%)_	e(v)_(%)_	eLDT1(%)_	eLDT2(%)_	AvLDT(%)_	ClipGauge(%)	(s'a-s'r)/2	Nc	DA	
501.229	303.186068	302.503499	101.992642	101.310073	201.193426	302.731022	0.682569	101.537596	0.567059	1.484618	3.536296	0.001553	-0.002494	-0.000471	0.003668	0.341284	-0.500000	5.130053	
502.229	303.089893	302.467201	101.937236	101.314544	201.152657	302.674765	0.622693	101.522108	0.566752	1.484471	3.535695	0.002114	-0.002582	-0.000234	0.004669	0.311346	-0.500000	5.130053	
503.229	303.147603	302.482983	101.947872	101.283252	201.199731	302.704523	0.664620	101.504792	0.565292	1.485669	3.536631	0.001576	-0.002475	-0.000449	0.004608	0.332310	-0.500000	5.130053	
504.234	303.282305	302.501921	102.074811	101.294427	201.207494	302.762049	0.780383	101.554555	0.565676	1.485878	3.537432	0.001226	-0.002358	-0.000566	0.004244	0.390192	-0.500000	5.130053	
505.231	302.999907	302.482983	101.820293	101.303368	201.179615	302.655291	0.516925	101.475676	0.566214	1.485442	3.537098	0.001705	-0.002543	-0.000419	0.005578	0.258462	-0.500000	5.130053	
506.232	302.993032	302.456153	101.846952	101.310073	201.146080	302.635113	0.536879	101.489033	0.566829	1.485034	3.536898	0.002172	-0.002604	-0.000216	0.005760	0.268439	-0.500000	5.130053	
507.232	303.233108	302.476670	102.050865	101.294427	201.182243	302.728816	0.756438	101.546573	0.566137	1.486215	3.538568	0.000945	-0.002414	-0.000734	0.005305	0.378219	-0.500000	5.130053	
508.236	303.210940	302.530329	101.957157	101.276546	201.253783	302.757199	0.680611	101.503416	0.565292	1.487407	3.540105	0.001214	-0.002402	-0.000594	0.003729	0.340305	-0.500000	5.130053	
509.237	303.071302	302.454575	101.911154	101.294427	201.160148	302.660151	0.616727	101.500003	0.566368	1.486234	3.538836	0.001927	-0.002633	-0.000353	0.004275	0.308363	-0.500000	5.130053	
510.237	303.077526	302.468779	101.925526	101.316779	201.152000	302.671695	0.608747	101.519695	0.566675	1.486548	3.539771	0.001938	-0.002528	-0.000295	0.005002	0.304374	-0.500000	5.130053	
511.233	303.278111	302.487717	102.073646	101.283252	201.204466	302.751182	0.790394	101.546716	0.564985	1.487861	3.540707	0.001308	-0.002373	-0.000533	0.003941	0.395197	-0.500000	5.130053	
512.234	303.284144	302.517703	102.011695	101.245254	201.272449	302.773183	0.766441	101.500734	0.565292	1.487741	3.540774	0.001506	-0.002473	-0.000483	0.003486	0.383220	-0.500000	5.130053	
513.234	303.112764	302.494030	101.931043	101.312309	201.181722	302.700275	0.618734	101.518553	0.566752	1.487144	3.541041	0.002231	-0.002613	-0.000191	0.004153	0.309367	-0.500000	5.130053	
514.238	303.039575	302.438793	101.917561	101.316779	201.122014	302.639054	0.600782	101.517039	0.565676	1.488050	3.541776	0.001728	-0.002521	-0.000397	0.005700	0.300391	-0.500000	5.130053	
515.238	303.223720	302.497187	101.996374	101.269841	201.227346	302.739364	0.726533	101.512018	0.565676	1.488518	3.542712	0.001027	-0.002327	-0.000650	0.004911	0.363267	-0.500000	5.130053	
516.238	303.132788	302.456153	101.975532	101.298898	201.157256	302.681698	0.676635	101.524443	0.565523	1.488561	3.542645	0.001576	-0.002465	-0.000445	0.004760	0.338317	-0.500000	5.130053	
517.239	303.074900	302.456153	101.953406	101.334660	201.121493	302.662402	0.618746	101.540909	0.566137	1.488120	3.542377	0.002079	-0.002676	-0.000299	0.005336	0.309373	-0.500000	5.130053	
518.236	303.140863	302.448262	101.989263	101.296662	201.151600	302.679129	0.692601	101.527529	0.565830	1.488441	3.542712	0.001565	-0.002490	-0.000463	0.005154	0.346300	-0.500000	5.130053	
519.239	303.338017	302.487717	102.129081	101.278781	201.208936	302.771150	0.850299	101.562214	0.565907	1.489438	3.544783	0.001027	-0.002363	-0.000668	0.004335	0.425150	-0.500000	5.130053	
520.239	303.120535	302.479826	101.928430	101.287722	201.192105	302.693396	0.640709	101.501291	0.566522	1.488663	3.543848	0.001810	-0.002570	-0.000380	0.004002	0.320354	-0.500000	5.130053	
521.239	303.075698	302.490874	101.968658	101.383834	201.107040	302.685815	0.584824	101.578775	0.566368	1.488907	3.544182	0.002090	-0.002611	-0.000260	0.004214	0.292412	-0.500000	5.130053	
522.240	303.202109	302.503499	101.997507	101.298898	201.204602	302.736369	0.698610	101.531768	0.565753	1.489949	3.545652	0.001179	-0.002371	-0.000596	0.003608	0.349305	-0.500000	5.130053	
523.240	303.374562	302.538220	102.135240	101.298898	201.239322	302.817000	0.836343	101.577678	0.565139	1.490357	3.545852	0.001308	-0.002395	-0.000544	0.003456	0.418171	-0.500000	5.130053	
524.240	303.072769	302.501921	101.887627	101.316779	201.185142	302.692204	0.570848	101.507061	0.567674	1.488521	3.544716	0.002079	-0.002575	-0.000248	0.004244	0.285424	-0.500000	5.130053	
525.241	302.955389	302.470357	101.810751	101.325720	201.144638	302.632034	0.485032	101.487397	0.566445	1.489637	3.545719	0.002044	-0.002558	-0.000257	0.004396	0.242516	-0.500000	5.130053	
526.241	303.297096	302.506656	102.071456	101.281016	201.225639	302.770136	0.790440	101.544496	0.565215	1.490753	3.546721	0.000829	-0.002380	-0.000776	0.004184	0.395220	-0.500000	5.130053	
527.241	303.283037	302.514547	102.074093	101.305603	201.208944	302.770710	0.768490	101.561766	0.564370	1.491209	3.546788	0.001424	-0.002475	-0.000525	0.004760	0.384245	-0.500000	5.130053	
528.237	303.097895	302.505077	101.914067	101.321249	201.183828	302.702683	0.592817	101.518855	0.566983	1.489702	3.546387	0.002184	-0.002596	-0.000206	0.004638	0.296409	-0.500000	5.130053	
529.226	303.154082	302.481405	101.982751	101.310073	201.171331	302.705631	0.672678	101.534299	0.565523	1.491167	3.547857	0.001716	-0.002524	-0.000404	0.005336	0.336339	-0.500000	5.130053	
530.226	303.275896	302.511390	102.074579	101.310073	201.201317	302.766225	0.764505	101.564909	0.565676	1.491692	3.549060	0.001144	-0.002373	-0.000614	0.004881	0.382253	-0.500000	5.130053	
531.227	303.347847	302.503499	102.147716	101.303368	201.200131	302.784948	0.844348	101.584817	0.565215	1.491588	3.548392	0.001448	-0.002533	-0.000543	0.005063	0.422174	-0.500000	5.130053	
532.227	303.014271	302.489296	101.850695	101.325720	201.163576	302.664287	0.524975	101.500711	0.566368	1.491847	3.550063	0.002055	-0.002625	-0.000285	0.004699	0.262488	-0.500000	5.130053	
533.227	303.143610	302.490874	101.947164	101.294427	201.196446	302.708453	0.652737	101.512006	0.565523	1.492671	3.550865	0.001576	-0.002477	-0.000451	0.005093	0.326368	-0.500000	5.130053	
534.227	303.305857	302.511390	102.059837	101.265370	201.246020	302.776212	0.794466	101.530192	0.565907	1.492913	3.551734	0.000945	-0.002385	-0.000720	0.004002	0.397233	-0.500000	5.130053	
535.228	303.110925	302.486139	101.910272	101.285487	201.200652	302.694401	0.624786	101.493749	0.566368	1.492248	3.550865	0.001775	-0.002565	-0.000395	0.004305	0.312393	-0.500000	5.130053	
536.228	303.019611	302.476670	101.853014	101.310073	201.166597	302.657650	0.542941	101.491054	0.567290	1.491921	3.551132	0.001903	-0.002582	-0.000339	0.004638	0.271471	-0.500000	5.130053	
537.228	303.209911	302.489296	101.997162	101.276546	201.212750	302.729501	0.720616	101.516751	0.565984	1.493376	3.552736	0.001226	-0.002441	-0.000608	0.004032	0.360308	-0.500000	5.130053	
538.237	303.256713	302.516125	102.035016	101.294427	201.221698	302.762988	0.740588	101.541290	0.564831	1.494119	3.553070	0.001389	-0.002405	-0.000508	0.005518	0.370294	-0.500000	5.130053	
539.238	302.995069	302.426168	101.892386	101.323484	201.102683	302.615802	0.568901	101.513118	0.566829	1.492887	3.552602	0.001786	-0.002555	-0.000384	0.005912	0.284451	-0.500000	5.130053	
540.238	302.925253	302.456153	101.835052	101.365952	201.090201	302.612520	0.469100	101.522319	0.566829	1.493455	3.553739	0.001962	-0.002584	-0.000311	0.005518	0.234550	-0.500000	5.130053	
541.231	303.246988	302.462466	102.085655	101.301133	201.161333	302.723974	0.784522	101.562640	0.564831	1.495222	3.555276	0.001016	-0.002380	-0.000682	0.004820	0.392261	-0.500000	5.130053	
542.231	303.171482	302.498765	101.962674	101.289957	201.208808	302.723004	0.672717	101.514196	0.566445	1.494081	3.554607	0.001191	-0.002414	-0.000612	0.004669	0.336359	-0.500000	5.130053	
543.232	303.022879	302.471935	101.867722	101.316779	201.155157	302.655583	0.550943	101.500427	0.567290	1.493525	3.554340	0.001868	-0.002526	-0.000329	0.005033	0.275472	-0.500000	5.130053	
544.241	303.040016	302.475092	101.901819	101.336895	201.138197	302.663400	0.564924	101.525203	0.566291	1.494192	3.554674	0.001740	-0.002565	-0.000413	0.005548	0.282462	-0.500000	5.130053	
545.241	303.213707	302.475092	102.026337	101.287722	201.187370	302.721297	0.738615	101.533927	0.565139	1.495704	3.556546	0.000805	-0.002375	-0.000785	0.005033	0.369308	-0.500000	5.130053	
546.241	303.002842	302.479826	101.824149	101.301133	201.178694	302.654165	0.523016	101.475471	0.565446	1.495349	3.556145	0.001319	-0.002439	-0.000560	0.005093	0.261508	-0.500000	5.130053	
547.226	302.900287	302.475092	101.753150	101.327955	201.147137	302.616823	0.425195	101.469686	0.566675	1.494768	3.556211	0.002196	-0.002548	-0.000176	0.005548	0.212597	-0.500000	5.130053	
548.236	303.149311	302.484561	102.015056	101.350306	201.134255	302.706144	0.664750	101.571890	0.565984	1.495415	3.556813	0.001623	-0.002456	-0.000416	0.003729	0.332375	-0.500000	5.130053	
549.239	303.294775	302.508234	102.078734	101.292192	201.216042	302.770414	0.786541	101.554373	0.565139	1.496706	3.558551	0.001109	-0.002383	-0.000637	0.004153	0.393271	-0.500000	5.130053	
550.226	303.131480	302.506656	101.934898	101.310073	201.196582	302.714931	0.624825	101.518348	0.566445	1.495385	3.557214	0.001775	-0.002519	-0.000372	0.005215	0.312412	-0.500000	5.130053	
551.227	303.155295	302.484561	101.983042	101.312309	201.172252	302.708139	0.670734	101.535886	0.566829	1.495025	3.556880	0.002055	-0.002621	-0.000283	0.005033	0.335367	-0.500000	5.130053	
552.227	303.159543	302.498765	101.986498	101.325720	201.173045	302.719024	0.660779	101.545979	0.565523	1.497015	3.559553	0.001272	-0.002409	-0.000568	0.005336	0.330389	-0.500000	5.130053	
553.227	303.248034	302.511390	102.062363	101.325720	201.185671	302.756938	0.736644	101.571268	0.565446	1.497388	3.560222	0.000957	-0.002397	-0.000720	0.004548	0.368322	-0.500000	5.130053	
554.240	303.087719	302.460888	101.919023	101.292192	201.168696	302.669832	0.626831	101.501136	0.566214	1.496168	3.558551	0.001705	-0.002565	-0.000430	0.004002	0.313415	-0.500000	5.130053	
555.240	303.022253	302.459310	101.915485	101.352541	201.106768	302.646958	0.562943	101.540189	0.566829	1.495560	3.557949	0.001962	-0.002524	-0.000281	0.004244	0.281472	-0.500000	5.130053	
556.229	303.206066	302.481405	102.025795	101.301133	201.180272	302.722959	0.724662	101.542687	0.565830	1.497096	3.560021	0.001202	-0.002373	-0.000585	0.005396	0.362331	-0.500000	5.130053	
557.230	303.183230	302.454575	102.007436	101.278781	201.175794	302.697460	0.728655	101.521666	0.565600	1.497144	3.559887	0.001237	-0.002487	-0.000625	0.005457	0.364328	-0.500000	5.130053	
558.236	303.028154	302.467201	101.882202	101.321249	201.145952	302.654185	0.560953	101.508233	0.568366	1.496095	3.560556	0.002301	-0.002560	-0.000130	0.004426	0.280476	-0.500000	5.130053	
559.227	303.003886	302.460888	101.882129	101.339130	201.121758	302.641887	0.542998	101.520130	0.566598	1.497179	3.560957	0.001857	-0.002594	-0.000369	0.005791	0.271499	-0.500000	5.130053	
560.227	303.311374	302.490874	102.103752	101.283252	201.207622	302.764374	0.820501	101.556752	0.565523	1.498051	3.561625	0.000910	-0.002344	-0.000717	0.005396	0.410250	-0.500000	5.130053	
561.228	303.105612	302.468779	101.975963	101.339130	201.129649	302.681057	0.636833	101.551408	0.566829	1.497799	3.562427	0.001378	-0.002456	-0.000539	0.005578	0.318416	-0.500000	5.130053	
562.228	302.992281	302.429324	101.855149	101.292192	201.137132	302.616976	0.562957	101.479844	0.567213	1.496772	3.560756	0.002009	-0.002562	-0.000277	0.005851	0.281478	-0.500000	5.130053	
563.228	303.124521	302.457732	101.999214	101.332425	201.125307	302.679995	0.666789	101.554688	0.565062	1.498649	3.562360	0.001588	-0.002482	-0.000447	0.005548	0.333395	-0.500000	5.130053	
564.241	303.270385	302.479826	102.091692	101.301133	201.178694	302.743346	0.790559	101.564652	0.565984	1.498289	3.562561	0.001039	-0.002388	-0.000674	0.004699	0.395279	-0.500000	5.130053	
565.229	303.142159	302.451419	102.011989	101.321249	201.130170	302.681666	0.690740	101.551496	0.565830	1.498232	3.562294	0.001459	-0.002511	-0.000526	0.005002	0.345370	-0.500000	5.130053	
566.229	302.970657	302.435637	101.883091	101.348071	201.087566	302.613977	0.535020	101.526411	0.566829	1.497833	3.562494	0.001985	-0.002591	-0.000303	0.005669	0.267510	-0.500000	5.130053	
567.229	303.086497	302.465623	101.951064	101.330190	201.135433	302.672581	0.620874	101.537148	0.566598	1.498750	3.564098	0.001483	-0.002475	-0.000496	0.005487	0.310437	-0.500000	5.130053	
568.236	303.223320	302.476670	102.063429	101.316779	201.159891	302.725553	0.746650	101.565662	0.565600	1.499049	3.563697	0.001027	-0.002385	-0.000679	0.004608	0.373325	-0.500000	5.130053	
569.226	303.117512	302.476670	101.959856	101.319014	201.157656	302.690284	0.640842	101.532628	0.566137	1.499047	3.564232	0.001798	-0.002550	-0.000376	0.005063	0.320421	-0.500000	5.130053	
570.226	302.954736	302.465623	101.857301	101.368188	201.097435	302.628660	0.489113	101.531225	0.566445	1.498793	3.564031	0.002079	-0.002584	-0.000253	0.005124	0.244557	-0.500000	5.130053	
571.231	302.978606	302.473514	101.819637	101.314544	201.158970	302.641878	0.505093	101.482908	0.566061	1.499620	3.565301	0.001144	-0.002390	-0.000623	0.004487	0.252546	-0.500000	5.130053	
572.232	303.200404	302.457732	102.019218	101.276546	201.181186	302.705289	0.742672	101.524104	0.565676	1.500046	3.565769	0.001156	-0.002368	-0.000606	0.004669	0.371336	-0.500000	5.130053	
573.232	303.020671	302.427746	101.932055	101.339130	201.088616	302.625388	0.592925	101.536772	0.566675	1.498745	3.564165	0.001985	-0.002560	-0.000287	0.005063	0.296462	-0.500000	5.130053	
574.232	302.985071	302.434059	101.883437	101.332425	201.101634	302.617729	0.551012	101.516096	0.566445	1.499763	3.565970	0.001868	-0.002553	-0.000342	0.005002	0.275506	-0.500000	5.130053	
575.233	303.195490	302.468779	102.043490	101.316779	201.152000	302.711016	0.726711	101.559016	0.565984	1.500762	3.567507	0.001051	-0.002351	-0.000650	0.004911	0.363356	-0.500000	5.130053	
576.233	303.178352	302.465623	102.038449	101.325720	201.139903	302.703199	0.712730	101.563296	0.565830	1.500304	3.566438	0.001237	-0.002409	-0.000586	0.004820	0.356365	-0.500000	5.130053	
577.233	302.948906	302.419855	101.886063	101.357012	201.062843	302.596205	0.529051	101.533362	0.567290	1.499774	3.566839	0.002184	-0.002545	-0.000181	0.005336	0.264526	-0.500000	5.130053	
578.236	303.031547	302.454575	101.929513	101.352541	201.102034	302.646899	0.576971	101.544865	0.566752	1.500277	3.567307	0.001728	-0.002531	-0.000401	0.005215	0.288486	-0.500000	5.130053	
579.236	303.196015	302.459310	102.060189	101.323484	201.135826	302.704878	0.736705	101.569053	0.565062	1.501524	3.568109	0.000980	-0.002368	-0.000694	0.004790	0.368352	-0.500000	5.130053	
580.237	303.125482	302.446684	101.993341	101.314544	201.132141	302.672950	0.678798	101.540810	0.566598	1.500855	3.568309	0.001494	-0.002509	-0.000507	0.004972	0.339399	-0.500000	5.130053	
581.237	302.924535	302.421433	101.871289	101.368188	201.053246	302.589134	0.503102	101.535888	0.567905	1.500136	3.568176	0.002207	-0.002623	-0.000208	0.005487	0.251551	-0.500000	5.130053	
582.237	303.061789	302.430902	101.932020	101.301133	201.129770	302.641198	0.630887	101.511428	0.565446	1.501198	3.567841	0.001565	-0.002439	-0.000437	0.005033	0.315443	-0.500000	5.130053	
583.237	303.193381	302.446684	102.052300	101.305603	201.141081	302.695583	0.746697	101.554502	0.565369	1.502172	3.569713	0.001167	-0.002361	-0.000597	0.004548	0.373349	-0.500000	5.130053	
584.238	303.047398	302.432481	101.922755	101.307838	201.124642	302.637453	0.614917	101.512811	0.566522	1.501362	3.569245	0.002032	-0.002550	-0.000259	0.004669	0.307459	-0.500000	5.130053	
585.238	302.974686	302.435637	101.855828	101.316779	201.118858	302.615320	0.539049	101.496462	0.566445	1.501200	3.568844	0.002020	-0.002594	-0.000287	0.005427	0.269524	-0.500000	5.130053	
586.238	303.120118	302.429324	102.003103	101.312309	201.117016	302.659589	0.690794	101.542573	0.565907	1.502137	3.570181	0.001308	-0.002397	-0.000545	0.004578	0.345397	-0.500000	5.130053	
587.239	303.212600	302.441950	102.049431	101.278781	201.163169	302.698833	0.770650	101.535665	0.565984	1.501831	3.569646	0.001319	-0.002329	-0.000505	0.004153	0.385325	-0.500000	5.130053	
588.237	303.053516	302.454575	101.922425	101.323484	201.131091	302.654222	0.598941	101.523131	0.567213	1.501016	3.569245	0.001927	-0.002490	-0.000281	0.003911	0.299471	-0.500000	5.130053	
589.239	303.012615	302.435637	101.898227	101.321249	201.114388	302.627963	0.576978	101.513575	0.567290	1.500877	3.569045	0.001833	-0.002570	-0.000368	0.004396	0.288489	-0.500000	5.130053	
590.239	303.279554	302.452997	102.123220	101.296662	201.156335	302.728516	0.826557	101.572181	0.566445	1.502135	3.570716	0.001109	-0.002392	-0.000642	0.003759	0.413279	-0.500000	5.130053	
591.239	302.991585	302.492452	101.789090	101.289957	201.202495	302.658830	0.499133	101.456335	0.565907	1.502572	3.571050	0.001132	-0.002380	-0.000624	0.003941	0.249567	-0.500000	5.130053	
592.240	302.969209	302.426168	101.859820	101.316779	201.109389	302.607181	0.543041	101.497793	0.567520	1.501130	3.569780	0.002020	-0.002553	-0.000266	0.003911	0.271521	-0.500000	5.130053	
593.240	302.983611	302.424590	101.878035	101.319014	201.105576	302.610930	0.559021	101.505354	0.567213	1.501852	3.570916	0.001565	-0.002526	-0.000481	0.003941	0.279510	-0.500000	5.130053	
594.240	303.184469	302.457732	102.007754	101.281016	201.176715	302.699978	0.726738	101.523262	0.566368	1.502575	3.571518	0.000782	-0.002366	-0.000792	0.003123	0.363369	-0.500000	5.130053	
595.241	303.185122	302.470357	102.020368	101.305603	201.164754	302.708612	0.714765	101.543858	0.565830	1.503044	3.571919	0.001319	-0.002383	-0.000532	0.003305	0.357383	-0.500000	5.130053	
596.241	302.923296	302.426168	101.854140	101.357012	201.069156	302.591877	0.497128	101.522721	0.567674	1.501755	3.571184	0.002090	-0.002591	-0.000251	0.003971	0.248564	-0.500000	5.130053	
597.241	303.094727	302.449841	101.970605	101.325720	201.124121	302.664803	0.644886	101.540681	0.566906	1.503041	3.572988	0.001576	-0.002468	-0.000446	0.003274	0.322443	-0.500000	5.130053	
598.237	303.207609	302.460888	102.029973	101.283252	201.177637	302.709795	0.746721	101.532159	0.565600	1.503795	3.573189	0.001179	-0.002298	-0.000559	0.004335	0.373361	-0.500000	5.130053	
599.226	303.039377	302.470357	101.879093	101.310073	201.160284	302.660031	0.569020	101.499747	0.566445	1.503305	3.573055	0.001728	-0.002528	-0.000400	0.003699	0.284510	-0.500000	5.130053	
600.226	302.995405	302.440372	101.858401	101.303368	201.137004	302.625383	0.555033	101.488379	0.566906	1.502339	3.571585	0.001880	-0.002604	-0.000362	0.004184	0.277517	-0.500000	5.130053	
601.226	303.250594	302.471935	102.037323	101.258665	201.213271	302.731488	0.778658	101.518218	0.565600	1.503260	3.572119	0.001389	-0.002407	-0.000509	0.003608	0.389329	-0.500000	5.130053	
602.227	303.273655	302.512968	102.005940	101.245254	201.267715	302.766531	0.760687	101.498816	0.566675	1.503090	3.572855	0.001144	-0.002336	-0.000596	0.003244	0.380343	-0.500000	5.130053	
603.227	303.097442	302.522438	101.869432	101.294427	201.228010	302.714106	0.575004	101.486095	0.566368	1.502842	3.572053	0.001810	-0.002507	-0.000348	0.003850	0.287502	-0.500000	5.130053	
604.227	303.043244	302.546111	101.809442	101.312309	201.233802	302.711822	0.497133	101.478020	0.567367	1.502243	3.571852	0.001997	-0.002511	-0.000257	0.004214	0.248567	-0.500000	5.130053	
605.228	303.237277	302.582409	101.938120	101.283252	201.299158	302.800698	0.654868	101.501541	0.567751	1.503020	3.573791	0.001027	-0.002405	-0.000689	0.003729	0.327434	-0.500000	5.130053	
606.228	303.293502	302.588722	101.992502	101.287722	201.301000	302.823649	0.704780	101.522649	0.566906	1.502874	3.572654	0.000957	-0.002353	-0.000698	0.003699	0.352390	-0.500000	5.130053	
607.228	303.249518	302.626598	101.937463	101.314544	201.312055	302.834238	0.622919	101.522183	0.567136	1.502659	3.572454	0.001880	-0.002560	-0.000340	0.004062	0.311460	-0.500000	5.130053	
608.238	303.230298	302.631333	101.913509	101.314544	201.316789	302.830988	0.598965	101.514199	0.566752	1.503051	3.572855	0.001950	-0.002553	-0.000301	0.005336	0.299483	-0.500000	5.130053	
609.239	303.381511	302.708665	101.985155	101.312309	201.396356	302.932947	0.672847	101.536591	0.566598	1.503730	3.574058	0.001226	-0.002363	-0.000569	0.004790	0.336423	-0.500000	5.130053	
610.230	303.383348	302.754432	101.956871	101.327955	201.426478	302.964071	0.628916	101.537593	0.566829	1.503247	3.573323	0.001366	-0.002409	-0.000522	0.003426	0.314458	-0.500000	5.130053	
611.230	303.208198	302.774949	101.843905	101.410656	201.364293	302.919365	0.433249	101.555072	0.567290	1.502782	3.572855	0.002149	-0.002594	-0.000223	0.003911	0.216625	-0.500000	5.130053	
612.230	303.298186	302.797043	101.914033	101.412891	201.384153	302.964091	0.501142	101.579938	0.566445	1.503840	3.574125	0.001623	-0.002443	-0.000410	0.003971	0.250571	-0.500000	5.130053	
613.231	303.529220	302.844389	102.041842	101.357012	201.487378	303.072666	0.684831	101.585289	0.566061	1.504032	3.574125	0.001156	-0.002327	-0.000586	0.003456	0.342415	-0.500000	5.130053	
614.240	303.335184	302.808091	101.881870	101.354777	201.453314	302.983789	0.527093	101.530474	0.566675	1.503424	3.573523	0.001424	-0.002494	-0.000535	0.004275	0.263547	-0.500000	5.130053	
615.240	303.228813	302.787574	101.851895	101.410656	201.376919	302.934654	0.441239	101.557735	0.567136	1.503194	3.573523	0.002090	-0.002567	-0.000238	0.004669	0.220620	-0.500000	5.130053	
616.232	303.418764	302.831764	101.914955	101.327955	201.503809	303.027430	0.587000	101.523621	0.565753	1.504253	3.574259	0.001237	-0.002443	-0.000603	0.004305	0.293500	-0.500000	5.130053	
617.233	303.539910	302.819138	101.986142	101.265370	201.553768	303.059396	0.720772	101.505628	0.566368	1.504246	3.574860	0.001319	-0.002378	-0.000529	0.004062	0.360386	-0.500000	5.130053	
618.237	303.367374	302.754432	101.871606	101.258665	201.495767	302.958746	0.612942	101.462979	0.567367	1.503078	3.573523	0.001693	-0.002531	-0.000419	0.004275	0.306471	-0.500000	5.130053	
619.241	303.316591	302.727603	101.807420	101.218432	201.509171	302.923932	0.588988	101.414761	0.567597	1.503498	3.574593	0.002207	-0.002550	-0.000172	0.003759	0.294494	-0.500000	5.130053	
620.241	303.506469	302.711821	101.941555	101.146907	201.564914	302.976704	0.794648	101.411790	0.566137	1.504361	3.574860	0.001237	-0.002344	-0.000553	0.003668	0.397324	-0.500000	5.130053	
621.226	303.419133	302.702352	101.803339	101.086558	201.615794	302.941279	0.716781	101.325485	0.566445	1.504408	3.575261	0.001237	-0.002351	-0.000557	0.003092	0.358391	-0.500000	5.130053	
622.226	303.284061	302.677101	101.644345	101.037384	201.639717	302.879421	0.606961	101.239704	0.566522	1.503802	3.574125	0.001973	-0.002550	-0.000288	0.003456	0.303480	-0.500000	5.130053	
623.227	303.290158	302.601347	101.699373	101.010562	201.590785	302.830951	0.688811	101.240166	0.567828	1.503082	3.573991	0.001927	-0.002516	-0.000295	0.003790	0.344405	-0.500000	5.130053	
624.227	303.430161	302.615551	101.758118	100.943508	201.672044	302.887088	0.814610	101.215044	0.566368	1.504112	3.574593	0.001179	-0.002334	-0.000577	0.003456	0.407305	-0.500000	5.130053	
625.227	303.433830	302.609238	101.687633	100.863042	201.746196	302.884102	0.824591	101.137906	0.566061	1.503999	3.574058	0.001331	-0.002405	-0.000537	0.003123	0.412296	-0.500000	5.130053	
626.228	303.222020	302.557158	101.548020	100.883158	201.674000	302.778779	0.664862	101.104779	0.566598	1.503830	3.574259	0.002324	-0.002584	-0.000130	0.003699	0.332431	-0.500000	5.130053	
627.228	303.321870	302.489296	101.664324	100.831750	201.657546	302.766820	0.832575	101.109275	0.566368	1.503812	3.573991	0.001588	-0.002514	-0.000463	0.003759	0.416287	-0.500000	5.130053	
628.237	303.452601	302.478248	101.723401	100.749049	201.729199	302.803032	0.974353	101.073833	0.565984	1.504873	3.575729	0.001051	-0.002310	-0.000630	0.004608	0.487176	-0.500000	5.130053	
629.238	303.373041	302.484561	101.577180	100.688700	201.795861	302.780721	0.888480	100.984860	0.567290	1.503885	3.575061	0.001506	-0.002448	-0.000471	0.004608	0.444240	-0.500000	5.130053	
630.238	303.225627	302.423011	101.468964	100.666348	201.756663	302.690550	0.802616	100.933887	0.567367	1.503179	3.573724	0.001938	-0.002582	-0.000322	0.005002	0.401308	-0.500000	5.130053	
631.229	303.376398	302.471935	101.543988	100.639526	201.832409	302.773423	0.904462	100.941013	0.566598	1.504398	3.575395	0.001389	-0.002460	-0.000536	0.003608	0.452231	-0.500000	5.130053	
632.229	303.546969	302.468779	101.659602	100.581412	201.887367	302.828176	1.078190	100.940809	0.565676	1.505494	3.576665	0.001308	-0.002353	-0.000523	0.003456	0.539095	-0.500000	5.130053	
633.230	303.413548	302.437215	101.535394	100.559060	201.878155	302.762660	0.976333	100.884505	0.566752	1.504054	3.574860	0.001740	-0.002514	-0.000387	0.003577	0.488167	-0.500000	5.130053	
634.230	303.677665	302.389869	101.826740	100.538944	201.850925	302.819135	1.287796	100.968209	0.567290	1.503852	3.574994	0.002020	-0.002616	-0.000298	0.003759	0.643898	-0.500000	5.130053	
635.230	302.460457	302.364618	100.583374	100.487535	201.877083	302.396564	0.095839	100.519482	0.565676	1.505327	3.576331	0.001436	-0.002371	-0.000467	0.003547	0.047919	-0.500000	5.130053	
636.231	302.085413	302.370931	100.112558	100.398077	201.972854	302.275758	-0.285518	100.302904	0.564985	1.505071	3.575128	0.001027	-0.002363	-0.000668	0.003486	-0.142759	-0.500000	5.130053	
637.231	302.270551	302.350414	100.298097	100.377960	201.972454	302.323793	-0.079863	100.351339	0.566291	1.503950	3.574192	0.001588	-0.002511	-0.000462	0.003941	-0.039932	-0.500000	5.130053	
638.237	302.219880	302.247832	100.334362	100.362314	201.885518	302.238514	-0.027952	100.352997	0.566829	1.503615	3.574058	0.001950	-0.002567	-0.000309	0.005093	-0.013976	-0.500000	5.130053	
639.238	302.489652	302.262036	100.511631	100.284014	201.978022	302.337908	0.227617	100.359886	0.564985	1.505238	3.575462	0.000910	-0.002315	-0.000702	0.004699	0.113808	-0.500000	5.130053	
640.233	302.577636	302.284130	100.550697	100.257192	202.026938	302.381965	0.293506	100.355027	0.564908	1.505177	3.575261	0.001401	-0.002419	-0.000509	0.004184	0.146753	-0.500000	5.130053	
641.233	302.283315	302.219424	100.285320	100.221429	201.997995	302.240721	0.063891	100.242726	0.566829	1.503915	3.574660	0.001927	-0.002577	-0.000325	0.004487	0.031945	-0.500000	5.130053	
