Time(s)	s(a)_(kPa)	s(r)_(kPa)	s'(a)(kPa)	s'(r)(kPa)	Pore_(kPa)	p____(kPa)	q____(kPa)	p'___(kPa)	e(a)_(%)_	e(r)_(%)_	e(v)_(%)_	eLDT1(%)_	eLDT2(%)_	AvLDT(%)_	ClipGauge(%)	(s'a-s'r)/2	Nc	DA	
611.118	263.373443	302.710243	14.808391	54.145192	248.565051	289.597976	-39.336800	41.032925	-0.651346	0.855217	1.059088	0.000338	-0.000091	0.000124	0.002668	-19.668400	7.500000	0.668531	
612.119	263.433386	302.730759	14.814291	54.111664	248.619095	289.631635	-39.297374	41.012540	-0.654838	0.857713	1.060588	-0.000117	0.000101	-0.000008	0.002486	-19.648687	7.500000	0.671264	
613.119	263.666229	302.768636	14.948908	54.051315	248.717321	289.734500	-39.102407	41.017179	-0.660151	0.860434	1.060718	-0.000583	0.000192	-0.000196	0.002062	-19.551204	7.500000	0.673389	
614.120	263.579814	302.738650	14.825424	53.984260	248.754390	289.685705	-39.158837	40.931315	-0.663187	0.862018	1.060848	-0.000758	0.000116	-0.000321	0.001789	-19.579418	7.500000	0.677563	
615.120	263.454575	302.746541	14.712410	54.004377	248.742164	289.649219	-39.291966	40.907055	-0.666223	0.863372	1.060522	-0.000105	-0.000010	-0.000058	0.002365	-19.645983	7.500000	0.681130	
616.120	263.373669	302.726025	14.654257	54.006612	248.719413	289.608573	-39.352355	40.889160	-0.669865	0.864966	1.060066	0.000373	-0.000065	0.000154	0.002607	-19.676178	7.500000	0.685153	
617.120	263.483427	302.752854	14.641073	53.910500	248.842354	289.663045	-39.269427	40.820691	-0.674343	0.867302	1.060262	-0.000128	0.000038	-0.000045	0.002334	-19.634714	7.500000	0.688112	
618.115	263.720247	302.784418	14.772570	53.836740	248.947678	289.763028	-39.064170	40.815350	-0.678517	0.869520	1.060522	-0.001038	0.000207	-0.000416	0.001152	-19.532085	7.500000	0.691907	
619.116	263.644622	302.767058	14.691953	53.814388	248.952669	289.726246	-39.122436	40.773576	-0.681248	0.870918	1.060588	-0.000385	0.000088	-0.000148	0.001213	-19.561218	7.500000	0.695777	
620.120	263.417576	302.730759	14.501205	53.814388	248.916371	289.626365	-39.313183	40.709994	-0.685877	0.872809	1.059740	-0.000070	-0.000008	-0.000039	0.002304	-19.656592	7.500000	0.700102	
621.121	263.432109	302.738650	14.492201	53.798742	248.939908	289.636470	-39.306541	40.696562	-0.688912	0.874391	1.059870	0.000047	-0.000035	0.000006	0.002243	-19.653271	7.500000	0.704276	
622.121	263.608115	302.744963	14.568017	53.704866	249.040097	289.699347	-39.136848	40.659249	-0.693541	0.876738	1.059936	-0.000677	0.000121	-0.000278	0.002031	-19.568424	7.500000	0.710270	
623.121	263.779000	302.808091	14.662363	53.691455	249.116636	289.798394	-39.029091	40.681758	-0.698852	0.880143	1.061435	-0.000700	0.000272	-0.000214	0.001910	-19.514546	7.500000	0.712242	
624.122	263.624445	302.763901	14.500590	53.640046	249.123855	289.717416	-39.139456	40.593561	-0.701052	0.880070	1.059088	-0.000432	0.000060	-0.000186	0.002001	-19.569728	7.500000	0.715505	
625.122	263.483437	302.759167	14.413490	53.689220	249.069947	289.667257	-39.275730	40.597310	-0.705908	0.882857	1.059805	0.000140	-0.000096	0.000022	0.002365	-19.637865	7.500000	0.719906	
626.122	263.345434	302.724447	14.245387	53.624400	249.100047	289.598109	-39.379013	40.498062	-0.708184	0.883799	1.059414	-0.000058	0.000003	-0.000028	0.002365	-19.689506	7.500000	0.724609	
627.123	263.627656	302.760745	14.453313	53.586402	249.174343	289.716382	-39.133089	40.542039	-0.713646	0.887051	1.060457	-0.000653	0.000136	-0.000259	0.002274	-19.566545	7.500000	0.728023	
628.123	263.650084	302.789152	14.389219	53.528288	249.260864	289.742796	-39.139069	40.481932	-0.719107	0.889652	1.060196	-0.000991	0.000181	-0.000405	0.001637	-19.569534	7.500000	0.732575	
629.123	263.578516	302.762323	14.297542	53.481350	249.280973	289.701054	-39.183807	40.420081	-0.722748	0.891375	1.060001	-0.000420	0.000068	-0.000176	0.002274	-19.591904	7.500000	0.735533	
630.123	263.430165	302.759167	14.188111	53.517112	249.242054	289.649500	-39.329001	40.407445	-0.726693	0.892923	1.059153	0.000467	-0.000028	0.000220	0.002456	-19.664501	7.500000	0.740994	
631.124	263.468994	302.748119	14.206695	53.485820	249.262299	289.655078	-39.279126	40.392778	-0.729878	0.894711	1.059545	0.000093	0.000030	0.000062	0.002547	-19.639563	7.500000	0.745621	
632.124	263.667535	302.819138	14.291749	53.443352	249.375786	289.768604	-39.151603	40.392818	-0.735491	0.898104	1.060718	-0.000467	0.000176	-0.000145	0.001940	-19.575802	7.500000	0.750702	
633.124	263.659608	302.773371	14.240184	53.353946	249.419425	289.735450	-39.113762	40.316025	-0.740193	0.900162	1.060131	-0.000945	0.000204	-0.000370	0.001940	-19.556881	7.500000	0.753509	
634.124	263.567699	302.806513	14.119602	53.358416	249.448096	289.726908	-39.238814	40.278812	-0.743605	0.901151	1.058697	-0.000082	0.000040	-0.000021	0.002092	-19.619407	7.500000	0.759045	
635.125	263.455750	302.782840	14.031327	53.358416	249.424424	289.673810	-39.327089	40.249386	-0.747169	0.903031	1.058893	0.000245	-0.000058	0.000094	0.002668	-19.663545	7.500000	0.763064	
636.125	263.498197	302.778105	14.044981	53.324889	249.453216	289.684802	-39.279908	40.231586	-0.751568	0.905752	1.059936	0.000035	-0.000013	0.000011	0.002213	-19.639954	7.500000	0.766780	
637.125	263.738848	302.849124	14.183321	53.293597	249.555527	289.812365	-39.110276	40.256838	-0.756041	0.908314	1.060588	-0.000583	0.000169	-0.000207	0.002001	-19.555138	7.500000	0.771405	
638.126	263.747050	302.809669	14.181804	53.244423	249.565246	289.788796	-39.062619	40.223550	-0.760439	0.910448	1.060457	-0.000700	0.000186	-0.000257	0.001425	-19.531309	7.500000	0.775651	
639.126	263.548901	302.784418	13.964203	53.199720	249.584698	289.705912	-39.235517	40.121214	-0.764458	0.912034	1.059610	-0.000117	-0.000005	-0.000061	0.001667	-19.617758	7.500000	0.778608	
640.124	263.493919	302.822295	13.918282	53.246658	249.575636	289.712836	-39.328376	40.137200	-0.768552	0.914700	1.060848	0.000350	-0.000068	0.000141	0.001789	-19.664188	7.500000	0.783840	
641.125	263.568410	302.814404	13.904553	53.150547	249.663857	289.732406	-39.245993	40.068549	-0.770978	0.915326	1.059675	-0.000152	0.000005	-0.000073	0.001273	-19.622997	7.500000	0.787403	
642.128	263.631222	302.811247	13.941464	53.121489	249.689758	289.751239	-39.180025	40.061481	-0.778029	0.919276	1.060522	-0.000700	0.000209	-0.000245	0.001455	-19.590013	7.500000	0.792331	
643.128	263.591555	302.800200	13.874847	53.083492	249.716708	289.730651	-39.208645	40.013943	-0.781213	0.920542	1.059870	-0.000886	0.000156	-0.000365	0.001425	-19.604323	7.500000	0.796501	
644.128	263.589054	302.839655	13.832891	53.083492	249.756163	289.756121	-39.250601	39.999958	-0.786898	0.923710	1.060522	-0.000315	-0.000070	-0.000193	0.001910	-19.625301	7.500000	0.800595	
645.129	263.484294	302.823873	13.714856	53.054435	249.769438	289.710680	-39.339578	39.941242	-0.789476	0.923923	1.058371	0.000198	-0.000048	0.000075	0.002001	-19.669789	7.500000	0.805446	
646.129	263.613377	302.801778	13.798979	52.987380	249.814398	289.738978	-39.188401	39.924580	-0.795085	0.927445	1.059805	-0.000408	0.000040	-0.000184	0.002122	-19.594200	7.500000	0.810600	
647.129	263.636408	302.828607	13.781769	52.973969	249.854638	289.764541	-39.192200	39.909903	-0.799481	0.929773	1.060066	-0.000991	0.000197	-0.000397	0.001910	-19.596100	7.500000	0.813481	
648.130	263.701184	302.823873	13.828929	52.951618	249.872255	289.782977	-39.122689	39.910721	-0.803953	0.931749	1.059545	-0.000443	0.000113	-0.000165	0.001637	-19.561344	7.500000	0.816664	
649.130	263.556991	302.819138	13.664884	52.927031	249.892107	289.731756	-39.262147	39.839648	-0.807363	0.933389	1.059414	0.000012	-0.000008	0.000002	0.002122	-19.631074	7.500000	0.822121	
650.132	263.518867	302.800200	13.630052	52.911385	249.888815	289.706422	-39.281333	39.817607	-0.811304	0.935196	1.059088	0.000467	-0.000010	0.000228	0.001516	-19.640666	7.500000	0.826820	
651.130	263.544178	302.793887	13.612502	52.862211	249.931676	289.710651	-39.249709	39.778975	-0.815320	0.937661	1.060001	-0.000163	0.000030	-0.000067	0.001789	-19.624855	7.500000	0.831063	
652.130	263.695512	302.827029	13.697166	52.828684	249.998345	289.783190	-39.131518	39.784845	-0.820625	0.940508	1.060392	-0.001015	0.000229	-0.000393	0.001516	-19.565759	7.500000	0.835004	
653.131	263.698200	302.847546	13.674868	52.824214	250.023332	289.797764	-39.149346	39.774432	-0.825626	0.943107	1.060588	-0.000513	0.000113	-0.000200	0.001698	-19.574673	7.500000	0.838717	
654.134	263.570500	302.841233	13.544539	52.815273	250.025960	289.750988	-39.270733	39.725028	-0.829490	0.944322	1.059153	-0.000023	0.000003	-0.000010	0.001485	-19.635367	7.500000	0.843794	
655.134	263.534730	302.819138	13.550981	52.835389	249.983749	289.724335	-39.284408	39.740587	-0.833885	0.946650	1.059414	0.000408	-0.000093	0.000158	0.002092	-19.642204	7.500000	0.848946	
656.134	263.614844	302.830186	13.555228	52.770570	250.059616	289.758405	-39.215341	39.698789	-0.837976	0.949217	1.060457	-0.000303	0.000068	-0.000118	0.001789	-19.607671	7.500000	0.853719	
657.135	263.728067	302.874375	13.608615	52.754924	250.119451	289.825606	-39.146308	39.706154	-0.842825	0.951837	1.060848	-0.000863	0.000234	-0.000314	0.001758	-19.573154	7.500000	0.857811	
658.135	263.720298	302.861749	13.564299	52.705750	250.155999	289.814599	-39.141451	39.658600	-0.846007	0.953199	1.060392	-0.000548	0.000101	-0.000224	0.001758	-19.570726	7.500000	0.860917	
659.135	263.556590	302.861749	13.416237	52.721396	250.140353	289.760030	-39.305160	39.619676	-0.850931	0.955466	1.060001	0.000140	0.000106	0.000123	0.002486	-19.652580	7.500000	0.866750	
660.136	263.519354	302.814404	13.408465	52.703515	250.110889	289.716054	-39.295050	39.605165	-0.855553	0.957679	1.059805	0.000420	-0.000088	0.000166	0.002789	-19.647525	7.500000	0.871448	
661.136	263.655640	302.868062	13.470976	52.683399	250.184664	289.797255	-39.212423	39.612591	-0.861009	0.960603	1.060196	-0.000525	0.000081	-0.000222	0.002456	-19.606211	7.500000	0.875541	
662.136	263.731079	302.888579	13.476725	52.634225	250.254354	289.836079	-39.157500	39.581725	-0.866236	0.963607	1.060979	-0.000653	0.000151	-0.000251	0.001849	-19.578750	7.500000	0.880161	
663.137	263.675111	302.879110	13.396699	52.600698	250.278412	289.811110	-39.203999	39.532698	-0.870402	0.964973	1.059545	-0.000408	0.000126	-0.000141	0.001880	-19.601999	7.500000	0.884327	
664.137	263.600673	302.869640	13.349611	52.618579	250.251061	289.779985	-39.268968	39.528923	-0.875022	0.967218	1.059414	0.000128	-0.000008	0.000060	0.002213	-19.634484	7.500000	0.889099	
665.137	263.469675	302.866484	13.217300	52.614109	250.252375	289.734214	-39.396809	39.481839	-0.878505	0.969025	1.059545	0.000140	-0.000065	0.000037	0.002425	-19.698404	7.500000	0.894552	
666.138	263.665198	302.888579	13.375082	52.598463	250.290116	289.814119	-39.223380	39.524002	-0.884109	0.972055	1.060001	-0.000350	0.000123	-0.000113	0.002152	-19.611690	7.500000	0.900004	
667.138	263.850445	302.887001	13.463560	52.500116	250.386885	289.874815	-39.036555	39.487931	-0.890243	0.975676	1.061109	-0.000712	0.000176	-0.000268	0.001910	-19.518278	7.500000	0.903185	
668.138	263.695962	302.915408	13.289610	52.509056	250.406352	289.842259	-39.219446	39.435907	-0.893575	0.977114	1.060653	-0.000397	0.000141	-0.000128	0.001819	-19.609723	7.500000	0.907198	
669.123	263.435574	302.874375	13.085902	52.524702	250.349673	289.728108	-39.438801	39.378436	-0.895998	0.977185	1.058371	0.000128	-0.000075	0.000026	0.002456	-19.719400	7.500000	0.912423	
670.133	263.620331	302.912252	13.228311	52.520232	250.392020	289.814945	-39.291921	39.422925	-0.902888	0.981347	1.059805	0.000292	-0.000020	0.000136	0.000758	-19.645960	7.500000	0.917875	
671.133	263.675447	302.920143	13.217422	52.462118	250.458025	289.838577	-39.244696	39.380553	-0.907507	0.984112	1.060718	-0.000642	0.000159	-0.000241	0.000970	-19.622348	7.500000	0.922417	
672.123	263.801609	302.926455	13.299274	52.424120	250.502335	289.884840	-39.124846	39.382505	-0.913715	0.987510	1.061305	-0.000770	0.000197	-0.000287	0.001940	-19.562423	7.500000	0.927112	
673.124	263.596458	302.913830	13.104514	52.421885	250.491945	289.808039	-39.317372	39.316095	-0.917955	0.988587	1.059219	-0.000478	0.000060	-0.000209	0.001819	-19.658686	7.500000	0.930897	
674.124	263.396100	302.896470	12.950572	52.450942	250.445528	289.729680	-39.500370	39.284152	-0.920983	0.990101	1.059219	0.000140	-0.000040	0.000050	0.002698	-19.750185	7.500000	0.935288	
675.124	263.496620	302.887001	13.031505	52.421885	250.465115	289.756874	-39.390380	39.291758	-0.926282	0.993467	1.060653	0.000163	0.000003	0.000083	0.002456	-19.695190	7.500000	0.941041	
676.125	263.698071	302.921721	13.122240	52.345890	250.575831	289.847171	-39.223650	39.271340	-0.929612	0.995067	1.060522	-0.000747	0.000194	-0.000276	0.002243	-19.611825	7.500000	0.945810	
677.125	263.686501	302.920143	13.076486	52.310127	250.610015	289.842262	-39.233641	39.232247	-0.935517	0.997726	1.059936	-0.001015	0.000192	-0.000412	0.001971	-19.616821	7.500000	0.948459	
678.125	263.604628	302.934346	12.973703	52.303422	250.630925	289.824440	-39.329718	39.193516	-0.939301	0.999260	1.059219	-0.000338	-0.000013	-0.000175	0.002122	-19.664859	7.500000	0.953834	
679.126	263.625215	302.894892	13.051626	52.321303	250.573588	289.804999	-39.269677	39.231411	-0.942631	1.000827	1.059023	0.000187	-0.000063	0.000062	0.002274	-19.634838	7.500000	0.958072	
680.133	263.575363	302.918564	12.969161	52.312362	250.606202	289.804164	-39.343202	39.197962	-0.947475	1.003836	1.060196	-0.000198	-0.000025	-0.000112	0.001425	-19.671601	7.500000	0.964959	
681.127	263.725685	302.920143	13.055321	52.249778	250.670365	289.855323	-39.194457	39.184959	-0.951789	1.005732	1.059675	-0.000583	0.000214	-0.000185	0.000940	-19.597229	7.500000	0.967532	
682.127	263.726787	302.969067	12.989617	52.231897	250.737170	289.888307	-39.242280	39.151137	-0.957010	1.008734	1.060457	-0.000595	0.000232	-0.000182	0.000728	-19.621140	7.500000	0.970559	
683.127	263.602775	302.916986	12.942273	52.256483	250.660503	289.812249	-39.314211	39.151747	-0.960189	1.009704	1.059219	-0.000187	0.000030	-0.000078	0.000728	-19.657105	7.500000	0.974721	
684.127	263.517639	302.904361	12.825059	52.211780	250.692580	289.775454	-39.386721	39.082873	-0.964048	1.011405	1.058762	0.000280	-0.000073	0.000104	0.001304	-19.693361	7.500000	0.979943	
685.128	263.624850	302.887001	12.922808	52.184958	250.702042	289.799617	-39.262150	39.097575	-0.968664	1.013908	1.059153	-0.000163	0.000070	-0.000046	0.001273	-19.631075	7.500000	0.984029	
686.128	263.690439	302.931190	12.935267	52.176018	250.755172	289.850940	-39.240751	39.095767	-0.973203	1.016863	1.060522	-0.000630	0.000204	-0.000213	0.000576	-19.620376	7.500000	0.987963	
687.129	263.736571	302.962754	12.918543	52.144726	250.818028	289.887360	-39.226183	39.069331	-0.976911	1.018456	1.060001	-0.000478	0.000229	-0.000124	0.000697	-19.613092	7.500000	0.990990	
688.129	263.475797	302.948550	12.692089	52.164842	250.783708	289.790966	-39.472753	39.007258	-0.981072	1.020210	1.059349	-0.000035	-0.000000	-0.000018	0.001031	-19.736376	7.500000	0.994924	
689.129	263.499279	302.965910	12.698210	52.164842	250.801068	289.810366	-39.466632	39.009298	-0.985081	1.022476	1.059870	0.000327	-0.000116	0.000106	0.001213	-19.733316	7.500000	0.999312	
690.129	263.573809	302.969067	12.762879	52.158137	250.810930	289.837314	-39.395258	39.026384	-0.989696	1.024751	1.059805	-0.000187	0.000123	-0.000032	0.001061	-19.697629	7.500000	1.005213	
691.130	263.703578	302.932768	12.877538	52.106728	250.826040	289.856372	-39.229190	39.030331	-0.994462	1.027329	1.060196	-0.000805	0.000176	-0.000314	0.000667	-19.614595	7.500000	1.009449	
692.130	263.700416	302.988005	12.790082	52.077671	250.910334	289.892142	-39.287589	38.981808	-0.997715	1.028662	1.059610	-0.000595	0.000159	-0.000218	0.000728	-19.643794	7.500000	1.011945	
693.135	263.509568	302.932768	12.641059	52.064260	250.868508	289.791701	-39.423200	38.923193	-1.000967	1.030093	1.059219	0.000082	-0.000030	0.000026	0.002092	-19.711600	7.500000	1.016106	
694.135	263.437119	302.943816	12.582150	52.088847	250.854969	289.774917	-39.506696	38.919948	-1.006867	1.033141	1.059414	0.000257	0.000010	0.000133	0.002395	-19.753348	7.500000	1.021400	
695.135	263.536920	302.918564	12.651323	52.032968	250.885597	289.791350	-39.381645	38.905753	-1.010497	1.035086	1.059675	-0.000385	0.000151	-0.000117	0.002365	-19.690822	7.500000	1.026392	
696.136	263.733527	302.961176	12.816495	52.044144	250.917032	289.885293	-39.227649	38.968261	-1.014960	1.037969	1.060979	-0.000653	0.000098	-0.000278	0.002092	-19.613824	7.500000	1.029645	
697.136	263.637709	302.995896	12.636783	51.994970	251.000926	289.876500	-39.358187	38.875574	-1.019952	1.040465	1.060979	-0.000327	0.000121	-0.000103	0.001849	-19.679094	7.500000	1.032217	
698.136	263.333813	302.921721	12.445060	52.032968	250.888753	289.725752	-39.587908	38.836999	-1.022221	1.040785	1.059349	0.000070	0.000013	0.000041	0.002395	-19.793954	7.500000	1.036754	
699.136	263.400555	302.939081	12.487737	52.026262	250.912819	289.759572	-39.538526	38.846754	-1.027212	1.043378	1.059545	0.000280	-0.000028	0.000126	0.002668	-19.769263	7.500000	1.042350	
700.133	263.542387	302.956441	12.551859	51.965913	250.990528	289.818423	-39.414054	38.827895	-1.032051	1.046091	1.060131	-0.000583	0.000126	-0.000229	0.002031	-19.707027	7.500000	1.047417	
701.133	263.671560	302.962754	12.681424	51.972618	250.990135	289.865689	-39.291194	38.875554	-1.036513	1.048354	1.060196	-0.000607	0.000194	-0.000206	0.001667	-19.645597	7.500000	1.049988	
702.138	263.618508	302.973801	12.617325	51.972618	251.001183	289.855370	-39.355294	38.854187	-1.039688	1.049356	1.059023	-0.000432	0.000040	-0.000196	0.002122	-19.677647	7.500000	1.054525	
703.138	263.446107	302.929612	12.489113	51.972618	250.956993	289.768443	-39.483505	38.811450	-1.043771	1.051364	1.058958	0.000280	-0.000045	0.000117	0.002486	-19.741753	7.500000	1.057776	
704.138	263.356401	302.940659	12.392830	51.977089	250.963570	289.745906	-39.584258	38.782336	-1.047400	1.053668	1.059936	0.000338	-0.000015	0.000162	0.002395	-19.792129	7.500000	1.063220	
705.139	263.506406	302.934346	12.540208	51.968148	250.966198	289.791700	-39.427940	38.825501	-1.052088	1.056175	1.060262	-0.000502	0.000176	-0.000163	0.002031	-19.713970	7.500000	1.066244	
706.139	263.694540	303.003787	12.616434	51.925680	251.078107	289.900705	-39.309247	38.822598	-1.057077	1.058735	1.060392	-0.000735	0.000242	-0.000246	0.001485	-19.654623	7.500000	1.070931	
707.139	263.453471	302.967488	12.402722	51.916740	251.050749	289.796149	-39.514018	38.745400	-1.060252	1.059931	1.059610	-0.000280	0.000086	-0.000097	0.001789	-19.757009	7.500000	1.074938	
708.140	263.409183	302.950128	12.373559	51.914504	251.035624	289.769813	-39.540945	38.734189	-1.064334	1.061451	1.058567	0.000280	-0.000023	0.000129	0.001971	-19.770473	7.500000	1.078944	
709.140	263.356562	302.932768	12.371826	51.948032	250.984736	289.740700	-39.576206	38.755963	-1.067509	1.063494	1.059479	0.000303	-0.000035	0.000134	0.002092	-19.788103	7.500000	1.083178	
710.148	263.645055	302.954863	12.537642	51.847450	251.107413	289.851594	-39.309808	38.744180	-1.073934	1.067000	1.060066	-0.000513	0.000186	-0.000163	0.002456	-19.654904	7.500000	1.088998	
711.157	263.668841	302.978536	12.553401	51.863096	251.115440	289.875304	-39.309694	38.759864	-1.077638	1.069373	1.061109	-0.000933	0.000174	-0.000380	0.000879	-19.654847	7.500000	1.091719	
712.157	263.485913	302.978536	12.334710	51.827333	251.151203	289.814328	-39.492623	38.663125	-1.081115	1.070427	1.059740	-0.000268	0.000058	-0.000105	0.000849	-19.746312	7.500000	1.094818	
713.158	263.371214	302.972223	12.257617	51.858625	251.113598	289.771887	-39.601009	38.658289	-1.084969	1.072322	1.059675	0.000315	-0.000086	0.000115	0.001485	-19.800504	7.500000	1.100562	
714.158	263.364279	302.948550	12.258708	51.842979	251.105571	289.753793	-39.584271	38.648222	-1.087690	1.073682	1.059675	-0.000513	-0.000005	-0.000259	0.001031	-19.792135	7.500000	1.105702	
715.158	263.483182	302.969067	12.334743	51.820628	251.148439	289.807105	-39.485885	38.658666	-1.093736	1.076934	1.060131	-0.000653	0.000166	-0.000243	0.000879	-19.742942	7.500000	1.109027	
716.159	263.665964	303.013256	12.439808	51.787100	251.226156	289.897492	-39.347292	38.671336	-1.098195	1.079424	1.060653	-0.000828	0.000227	-0.000301	0.000728	-19.673646	7.500000	1.112276	
717.159	263.455017	303.014834	12.225048	51.784865	251.229969	289.828229	-39.559817	38.598259	-1.101520	1.080304	1.059088	-0.000280	-0.000043	-0.000161	0.001122	-19.779909	7.500000	1.115903	
718.159	263.318409	302.961176	12.155510	51.798276	251.162900	289.746920	-39.642766	38.584021	-1.106205	1.082549	1.058893	0.000408	-0.000060	0.000174	0.001213	-19.821383	7.500000	1.121420	
719.159	263.340260	302.969067	12.156058	51.784865	251.184201	289.759464	-39.628807	38.575263	-1.110360	1.084920	1.059479	-0.000000	-0.000023	-0.000011	0.001091	-19.814404	7.500000	1.125273	
720.164	263.589473	303.016412	12.304282	51.731221	251.285191	289.874099	-39.426940	38.588908	-1.115271	1.087538	1.059805	-0.001038	0.000146	-0.000446	0.000909	-19.713470	7.500000	1.130487	
721.165	263.507230	302.997474	12.265564	51.755808	251.241666	289.834059	-39.490245	38.592393	-1.119427	1.089975	1.060522	-0.000816	0.000257	-0.000280	0.000909	-19.745122	7.500000	1.133886	
722.165	263.537389	302.991161	12.310976	51.764749	251.226413	289.839904	-39.453773	38.613491	-1.123582	1.091433	1.059284	-0.000128	-0.000000	-0.000064	0.000849	-19.726886	7.500000	1.137211	
723.166	263.273063	302.965910	12.060725	51.753573	251.212337	289.734961	-39.692848	38.522624	-1.126982	1.093263	1.059545	0.000327	-0.000063	0.000132	0.001516	-19.846424	7.500000	1.142952	
724.167	263.368548	302.994318	12.138979	51.764749	251.229569	289.785728	-39.625770	38.556159	-1.131439	1.096078	1.060718	-0.000047	-0.000033	-0.000040	0.001395	-19.812885	7.500000	1.146881	
725.167	263.470495	302.997474	12.170715	51.697694	251.299780	289.821814	-39.526979	38.522034	-1.137482	1.098872	1.060262	-0.000747	0.000199	-0.000274	0.001031	-19.763490	7.500000	1.151640	
726.167	263.515509	303.040085	12.193234	51.717810	251.322275	289.865227	-39.524576	38.542952	-1.141032	1.100842	1.060653	-0.000805	0.000197	-0.000304	0.000667	-19.762288	7.500000	1.154510	
727.167	263.301837	303.027460	12.003363	51.728986	251.298474	289.785586	-39.725623	38.487112	-1.143902	1.102115	1.060327	0.000128	-0.000003	0.000063	0.001304	-19.862811	7.500000	1.158287	
728.168	263.224737	302.983270	11.959277	51.717810	251.265460	289.730426	-39.758533	38.464966	-1.147754	1.103649	1.059545	0.000549	-0.000073	0.000238	0.001243	-19.879267	7.500000	1.163876	
729.168	263.353290	302.989583	12.097164	51.733457	251.256127	289.777486	-39.636293	38.521359	-1.153646	1.106856	1.060066	-0.000222	0.000101	-0.000060	0.001152	-19.818146	7.500000	1.168030	
730.164	263.390534	303.013256	12.059326	51.682048	251.331208	289.805682	-39.622722	38.474474	-1.158932	1.109727	1.060522	-0.000653	0.000181	-0.000236	0.001455	-19.811361	7.500000	1.172788	
731.164	263.465265	303.033773	12.104600	51.673107	251.360665	289.844270	-39.568507	38.483605	-1.162028	1.111308	1.060588	-0.000618	0.000133	-0.000242	0.001576	-19.784254	7.500000	1.177093	
732.169	263.311631	303.019569	12.005402	51.713340	251.306229	289.783590	-39.707938	38.477361	-1.165578	1.112268	1.058958	-0.000047	0.000003	-0.000022	0.001182	-19.853969	7.500000	1.179963	
733.169	263.279809	303.029038	11.970817	51.720046	251.308992	289.779295	-39.749229	38.470303	-1.168675	1.114370	1.060066	0.000362	-0.000025	0.000168	0.001516	-19.874615	7.500000	1.185023	
734.169	263.353116	303.016412	12.034398	51.697694	251.318718	289.795314	-39.663297	38.476595	-1.175546	1.118425	1.061305	-0.000350	0.000088	-0.000131	0.001364	-19.831648	7.500000	1.190233	
735.170	263.464113	303.041664	12.093322	51.670872	251.370791	289.849147	-39.577551	38.478355	-1.179548	1.120231	1.060913	-0.000991	0.000247	-0.000372	0.000637	-19.788775	7.500000	1.193329	
736.183	263.444798	303.033773	12.059546	51.648521	251.385252	289.837448	-39.588975	38.452196	-1.184229	1.122148	1.060066	-0.000455	0.000176	-0.000139	0.001728	-19.794487	7.500000	1.197557	
737.183	263.219679	303.003787	11.875589	51.659696	251.344091	289.742418	-39.784108	38.398327	-1.187023	1.123349	1.059675	0.000093	0.000005	0.000049	0.002395	-19.892054	7.500000	1.201634	
738.186	263.290612	303.014834	11.969002	51.693224	251.321611	289.773427	-39.724222	38.451816	-1.190571	1.125286	1.060001	0.000198	-0.000025	0.000087	0.001152	-19.862111	7.500000	1.206315	
739.187	263.359130	303.049555	11.960331	51.650756	251.398799	289.819413	-39.690425	38.420614	-1.195478	1.127642	1.059805	-0.000315	0.000045	-0.000135	0.001152	-19.845212	7.500000	1.210619	
740.195	263.510082	303.041664	12.114703	51.646285	251.395378	289.864470	-39.531582	38.469091	-1.199177	1.129752	1.060327	-0.000782	0.000209	-0.000286	0.001667	-19.765791	7.500000	1.214771	
741.186	263.402853	303.060602	12.031004	51.688753	251.371848	289.841352	-39.657749	38.469504	-1.203027	1.131416	1.059805	-0.000467	0.000186	-0.000140	0.001334	-19.828875	7.500000	1.217941	
742.186	263.185886	303.027460	11.842709	51.684283	251.343177	289.746935	-39.841574	38.403758	-1.207255	1.133302	1.059349	0.000023	0.000043	0.000033	0.001880	-19.920787	7.500000	1.221414	
743.186	263.117982	303.046398	11.764807	51.693224	251.353174	289.736926	-39.928417	38.383752	-1.211255	1.135335	1.059414	0.000432	-0.000023	0.000205	0.001849	-19.964208	7.500000	1.226848	
744.187	263.236085	303.057446	11.827160	51.648521	251.408925	289.783659	-39.821360	38.374734	-1.216086	1.137783	1.059479	-0.000385	0.000063	-0.000161	0.002274	-19.910680	7.500000	1.230924	
745.187	263.310342	303.046398	11.919170	51.655226	251.391172	289.801046	-39.736056	38.409874	-1.220162	1.140179	1.060196	-0.000828	0.000242	-0.000293	0.002274	-19.868028	7.500000	1.235302	
746.187	263.343672	303.043242	11.953421	51.652991	251.390251	289.810052	-39.699570	38.419801	-1.224162	1.141658	1.059153	-0.000688	0.000146	-0.000271	0.002304	-19.849785	7.500000	1.237793	
747.187	263.128302	303.035351	11.770529	51.677578	251.357773	289.733001	-39.907049	38.375228	-1.227633	1.143328	1.059023	0.000245	-0.000068	0.000089	0.002698	-19.953525	7.500000	1.241944	
748.188	263.091735	303.063758	11.712260	51.684283	251.379475	289.739751	-39.972023	38.360275	-1.231558	1.145258	1.058958	0.000268	-0.000050	0.000109	0.002971	-19.986012	7.500000	1.245944	
